ecosystem,package,version,version_source,n_deposits
cran,rpart,4.1.23,renv_lock,10
cran,rpart,4.1.19,renv_lock,9
cran,rpart,4.1-15,renv_lock,8
cran,rpart,4.1.19,description,2
cran,rpart,4.1-15,description,1
cran,rpart,4.1.23,description,1
cran,rpart,4.1.19,install,1
cran,rpart,4.1.27,renv_lock,1
cran,rpart,4.1.24,description,1
cran,rpart,4.1.16,renv_lock,1
cran,rpart,4.1.21,renv_lock,1
cran,rpf,1.0.14,install,1
cran,rprojroot,2.0.4,renv_lock,27
cran,rprojroot,2.0.3,renv_lock,19
cran,rprojroot,2.1.1,renv_lock,11
cran,rprojroot,2.0.3,description,7
cran,rprojroot,2.0.4,description,6
cran,rprojroot,1.3-2,renv_lock,4
cran,rprojroot,2.0.2,renv_lock,4
cran,rprojroot,2.0.2,description,3
cran,rprojroot,2.1.0,renv_lock,3
cran,rprojroot,2.1.1,description,2
cran,rprojroot,1.3-2,description,1
cran,rprojroot,2.0.4,install,1
cran,rr,1.3,description,1
cran,rsample,1.3.2,renv_lock,2
cran,rsample,1.2.0,install,1
cran,rsample,0.1.1,description,1
cran,rsample,0.1.1,renv_lock,1
cran,rsample,1.3.2,description,1
cran,rsconnect,0.8.25,description,1
cran,rsconnect,0.8.24,renv_lock,1
cran,rsdmx,0.6-5,renv_lock,1
cran,rsparse,0.5.3,renv_lock,1
cran,rsparse,0.5.0,renv_lock,1
cran,rsq,2.6,install,1
cran,rstan,2.32.7,renv_lock,5
cran,rstan,2.32.6,renv_lock,4
cran,rstan,2.21.8,renv_lock,2
cran,rstan,2.32.3,renv_lock,2
cran,rstan,2.21.2,renv_lock,1
cran,rstan,2.26.23,description,1
cran,rstan,2.26.23,renv_lock,1
cran,rstan,2.32.3,description,1
cran,rstanarm,2.32.1,renv_lock,2
cran,rstanarm,2.32.1,install,1
cran,rstantools,2.4.0,renv_lock,4
cran,rstantools,2.3.1.1,description,1
cran,rstantools,2.1.1,renv_lock,1
cran,rstantools,2.3.1,renv_lock,1
cran,rstantools,2.3.1.1,renv_lock,1
cran,rstantools,2.2.0,renv_lock,1
cran,rstatix,0.7.2,renv_lock,19
cran,rstatix,0.7.3,renv_lock,7
cran,rstatix,0.7.2,description,5
cran,rstatix,0.7.0,renv_lock,3
cran,rstatix,0.7.2,install,1
cran,rstudioapi,0.17.1,renv_lock,40
cran,rstudioapi,0.13,renv_lock,16
cran,rstudioapi,0.15.0,renv_lock,14
cran,rstudioapi,0.16.0,renv_lock,14
cran,rstudioapi,0.18.0,renv_lock,11
cran,rstudioapi,0.14,renv_lock,8
cran,rstudioapi,0.17.1,description,5
cran,rstudioapi,0.13,description,5
cran,rstudioapi,0.15.0,description,5
cran,rstudioapi,0.14,description,5
cran,rstudioapi,0.11,renv_lock,2
cran,rstudioapi,0.10,renv_lock,2
cran,rstudioapi,0.11,description,2
cran,rstudioapi,0.19.0,renv_lock,2
cran,rstudioapi,0.17.1,install,1
cran,rstudioapi,0.16.0,description,1
cran,rstudioapi,0.18.0,description,1
cran,rstudioapi,0.7,description,1
cran,rsvd,1.0.5,install,1
cran,rtf,0.4-14,renv_lock,1
cran,rtweet,0.7.0,renv_lock,1
cran,runjags,2.2.1-7,description,1
cran,runjags,2.2.1-7,renv_lock,1
cran,rversions,2.1.2,renv_lock,6
cran,rversions,2.1.2,description,3
cran,rversions,3.0.0,renv_lock,2
cran,rversions,2.1.1,description,2
cran,rversions,3.0.0,description,1
cran,rversions,2.1.2,install,1
cran,rversions,2.1.1,renv_lock,1
cran,rvest,1.0.4,renv_lock,36
cran,rvest,1.0.5,renv_lock,21
cran,rvest,1.0.3,renv_lock,20
cran,rvest,1.0.2,renv_lock,8
cran,rvest,1.0.3,description,8
cran,rvest,1.0.4,description,4
cran,rvest,1.0.0,renv_lock,4
cran,rvest,0.3.6,renv_lock,2
cran,rvest,1.0.5,description,2
cran,rvest,1.0.1,renv_lock,2
cran,rvest,0.3.5,description,1
cran,rvest,0.3.4,renv_lock,1
cran,rvest,1.0.1,description,1
cran,rvest,0.3.6,description,1
cran,rvest,1.0.2,description,1
cran,rvest,0.3.5,renv_lock,1
cran,rworldmap,1.3-6,description,1
cran,rworldmap,1.3-6,renv_lock,1
cran,s2,1.1.9,renv_lock,11
cran,s2,1.1.4,renv_lock,6
cran,s2,1.1.7,renv_lock,5
cran,s2,1.0.7,renv_lock,4
cran,s2,1.1.8,renv_lock,3
cran,s2,1.1.6,renv_lock,3
cran,s2,1.0.7,description,2
cran,s2,1.1.2,description,2
cran,s2,1.1.4,description,1
cran,s2,1.1.6,install,1
cran,s2,1.1.7,description,1
cran,s2,1.0.6,renv_lock,1
cran,s2,1.1.6,description,1
cran,s2,1.1.11,renv_lock,1
cran,s2,1.1.2,renv_lock,1
cran,sadists,0.2.5,renv_lock,1
cran,sandwich,3.1-1,renv_lock,41
cran,sandwich,3.0-2,renv_lock,19
cran,sandwich,3.1-0,renv_lock,16
cran,sandwich,3.0-2,description,8
cran,sandwich,3.0-1,renv_lock,7
cran,sandwich,3.1-1,description,5
cran,sandwich,3.0-1,description,5
cran,sandwich,3.1-0,description,4
cran,sandwich,2.4-0,description,3
cran,sandwich,2.5-1,description,3
cran,sandwich,2.5-1,renv_lock,2
cran,sandwich,3.1-1,install,2
cran,sandwich,3.0-0,description,1
cran,sandwich,3.1-0,install,1
cran,sandwich,3.0-0,renv_lock,1
cran,sandwich,2.3-4,description,1
cran,sandwich,3.1-3,renv_lock,1
cran,santoku,1.0.0,renv_lock,1
cran,santoku,0.9.1,renv_lock,1
cran,santoku,0.10.0,description,1
cran,saraj,0.1.0,description,1
cran,sass,0.4.10,renv_lock,42
cran,sass,0.4.9,renv_lock,30
cran,sass,0.4.7,renv_lock,11
cran,sass,0.4.9,description,5
cran,sass,0.4.6,renv_lock,4
cran,sass,0.4.10,description,3
cran,sass,0.4.4,renv_lock,3
cran,sass,0.4.1,renv_lock,3
cran,sass,0.4.5,renv_lock,3
cran,sass,0.4.8,renv_lock,3
cran,sass,0.4.5,description,3
cran,sass,0.4.8,description,3
cran,sass,0.4.4,description,2
cran,sass,0.4.2,renv_lock,2
cran,sass,0.4.7,description,2
cran,sass,0.4.1,description,1
cran,sass,0.4.9,install,1
cran,sass,0.2.0,description,1
cran,sass,0.3.1,renv_lock,1
cran,sass,0.4.0,renv_lock,1
cran,satellite,1.0.2,description,1
cran,satellite,1.0.5,renv_lock,1
cran,scales,1.4.0,renv_lock,54
cran,scales,1.3.0,renv_lock,38
cran,scales,1.2.1,renv_lock,21
cran,scales,1.1.1,renv_lock,13
cran,scales,1.3.0,description,9
cran,scales,1.2.1,description,7
cran,scales,1.1.1,description,6
cran,scales,1.2.0,renv_lock,4
cran,scales,1.3.0,install,4
cran,scales,1.4.0,description,3
cran,scales,0.5.0,description,3
cran,scales,1.2.1,install,2
cran,scales,1.0.0,renv_lock,2
cran,scales,1.1.0,description,2
cran,scales,0.4.0,description,1
cran,scatterplot3d,0.3-44,renv_lock,3
cran,scatterplot3d,0.3-44,description,1
cran,scclust,0.2.2,renv_lock,1
cran,scclust,0.2.2,description,1
cran,scico,1.5.0,renv_lock,1
cran,scico,1.2.0,renv_lock,1
cran,scico,1.1.0,description,1
cran,scpcR,0.1.3,renv_lock,1
cran,scs,3.2.7,renv_lock,2
cran,scs,3.2.4,description,2
cran,scs,3.2.4,renv_lock,1
cran,scspill,0.1.0,description,1
cran,sdcMicro,5.7.5,renv_lock,1
cran,seasonal,1.9.0,renv_lock,1
cran,seatsvotes,0.9,description,1
cran,secretbase,1.0.5,renv_lock,2
cran,secretbase,1.0.0,renv_lock,1
cran,secretbase,1.2.1,renv_lock,1
cran,selectr,0.4-2,renv_lock,77
cran,selectr,0.5-1,renv_lock,15
cran,selectr,0.4-2,description,14
cran,selectr,0.5-1,description,2
cran,selectr,0.4-1,renv_lock,1
cran,selectr,0.6-0,renv_lock,1
cran,selectr,0.5-0,renv_lock,1
cran,semTools,0.4-14,install,1
cran,semver,0.2.0,renv_lock,5
cran,sensemakr,0.1.4,renv_lock,2
cran,sensemakr,0.1.6,renv_lock,2
cran,sensemakr,0.1.6,install,1
cran,sensemakr,0.1.6,description,1
cran,seriation,1.5.7,description,1
cran,seriation,1.5.7,renv_lock,1
cran,servr,0.32,renv_lock,7
cran,servr,0.27,renv_lock,1
cran,sessioninfo,1.2.2,renv_lock,6
cran,sessioninfo,1.2.3,renv_lock,5
cran,sessioninfo,1.2.2,description,4
cran,sessioninfo,1.2.2,install,3
cran,sessioninfo,1.2.3,install,1
cran,sessioninfo,1.1.1,description,1
cran,sessioninfo,1.2.3,description,1
cran,sf,1.0-21,renv_lock,8
cran,sf,1.0-14,renv_lock,5
cran,sf,1.0-16,renv_lock,4
cran,sf,1.0-19,renv_lock,4
cran,sf,1.1-0,renv_lock,3
cran,sf,1.0-7,renv_lock,2
cran,sf,1.1-1,renv_lock,2
cran,sf,1.0-23,renv_lock,1
cran,sf,1.0-16,install,1
cran,sf,1.0-15,renv_lock,1
cran,sf,1.0-7,description,1
cran,sf,1.0-24,renv_lock,1
cran,sf,0.9-2,description,1
cran,sf,1.0-3,description,1
cran,sf,1.0-0,renv_lock,1
cran,sf,1.0-5,description,1
cran,sf,1.0-5,renv_lock,1
cran,sf,0.9-7,description,1
cran,sf,1.0-16,description,1
cran,sf,1.0-9,description,1
cran,sf,1.0-12,description,1
cran,sf,1.0-3,renv_lock,1
cran,sf,1.0-19,description,1
cran,sf,1.0-12,renv_lock,1
cran,sf,0.8-0,description,1
cran,sf,1.0-14,description,1
cran,sfaPA,0.1.0,description,1
cran,sfd,0.1.0,description,1
cran,sfd,0.1.0,renv_lock,1
cran,sfheaders,0.4.4,renv_lock,5
cran,sfheaders,0.4.3,renv_lock,3
cran,sfheaders,0.4.5,renv_lock,3
cran,sfheaders,0.4.0,description,1
cran,sfheaders,0.2.1,description,1
cran,sfnetworks,0.6.5,renv_lock,1
cran,sfsmisc,1.1-23,description,1
cran,shape,1.4.6.1,renv_lock,21
cran,shape,1.4.6,renv_lock,7
cran,shape,1.4.6,description,5
cran,shape,1.4.6.1,description,4
cran,shiny,1.10.0,renv_lock,4
cran,shiny,1.11.1,renv_lock,3
cran,shiny,1.7.5,renv_lock,3
cran,shiny,1.10.0,description,2
cran,shiny,1.9.1,renv_lock,2
cran,shiny,1.3.2,renv_lock,2
cran,shiny,1.7.4,renv_lock,2
cran,shiny,1.10.0,install,1
cran,shiny,1.8.1.1,renv_lock,1
cran,shiny,1.7.1,description,1
cran,shiny,1.13.0,renv_lock,1
cran,shiny,1.7.2,renv_lock,1
cran,shiny,1.9.1,description,1
cran,shiny,1.12.1,renv_lock,1
cran,shiny,1.12.1,description,1
cran,shiny,1.6.0,renv_lock,1
cran,shiny,1.7.3,renv_lock,1
cran,shiny,1.4.0.2,description,1
cran,shiny,1.7.5,description,1
cran,shiny,1.7.1,renv_lock,1
cran,shinyBS,0.61.1,renv_lock,1
cran,shinyBS,0.61,renv_lock,1
cran,shinyWidgets,0.8.0,renv_lock,1
cran,shinyWidgets,0.6.2,renv_lock,1
cran,shinyalert,3.0.0,renv_lock,1
cran,shinybusy,0.3.1,renv_lock,1
cran,shinycssloaders,1.0.0,renv_lock,1
cran,shinyjs,2.1.0,renv_lock,8
cran,shinyjs,2.0.0,renv_lock,2
cran,shinyjs,2.1.0,description,1
cran,shinystan,2.6.0,renv_lock,4
cran,shinystan,2.5.0,renv_lock,1
cran,shinystan,2.6.0,description,1
cran,shinythemes,1.2.0,renv_lock,5
cran,shinythemes,1.2.0,description,1
cran,showtext,0.9-7,renv_lock,4
cran,showtext,0.9-8,renv_lock,1
cran,showtext,0.9-7,description,1
cran,showtextdb,3.0,renv_lock,5
cran,showtextdb,3.0,description,1
cran,sigInt,0.0.0.9000,description,1
cran,simFnsEqns,1.0,description,1
cran,simViewerMJ,0.0.1,description,1
cran,simcf,0.2.17,description,1
cran,simcf,0.2.18,description,1
cran,simpleboot,1.1-7,renv_lock,2
cran,simpleboot,1.1-7,description,2
cran,sitmo,2.0.2,renv_lock,2
cran,sitsr,0.1.0,description,1
cran,sjPlot,2.9.0,renv_lock,2
cran,sjPlot,2.7.2,renv_lock,2
cran,sjPlot,2.8.16,renv_lock,1
cran,sjPlot,2.8.17,install,1
cran,sjlabelled,1.2.0,renv_lock,9
cran,sjlabelled,1.1.1,renv_lock,2
cran,sjlabelled,1.2.0,description,1
cran,sjlabelled,1.1.8,renv_lock,1
cran,sjmisc,2.8.2,renv_lock,2
cran,sjmisc,2.8.11,renv_lock,2
cran,sjmisc,2.8.10,renv_lock,1
cran,sjstats,0.19.1,renv_lock,2
cran,sjstats,0.17.6,renv_lock,2
cran,sjstats,0.19.0,renv_lock,1
cran,skeleton,1.0.0,description,50
cran,skeleton,1.0.1,description,50
cran,skimr,2.1.5,renv_lock,2
cran,skimr,2.1.5,install,1
cran,skimr,2.1.3,install,1
cran,skimr,2.1.5,description,1
cran,slam,0.1-55,renv_lock,6
cran,slam,0.1-50,renv_lock,2
cran,slam,0.1-55,description,1
cran,slam,0.1-53,renv_lock,1
cran,slam,0.1-52,renv_lock,1
cran,slam,0.1-48,renv_lock,1
cran,slider,0.3.3,renv_lock,2
cran,slider,0.3.2,renv_lock,1
cran,slider,0.2.2,description,1
cran,slider,0.2.2,renv_lock,1
cran,slider,0.3.3,description,1
cran,slippymath,0.3.1,renv_lock,3
cran,sm,2.2-5.7.1,renv_lock,1
cran,sm,2.2-5.7.1,description,1
cran,smoothr,0.1.2,description,1
cran,sna,2.6,install,1
cran,sna,2.7-1,description,1
cran,sna,2.7-2,renv_lock,1
cran,sna,2.4,description,1
cran,sna,2.8,description,1
cran,snakecase,0.11.1,renv_lock,22
cran,snakecase,0.11.0,renv_lock,3
cran,snakecase,0.11.1,description,2
cran,snow,0.4-4,renv_lock,1
cran,snow,0.4-4,description,1
cran,sourcetools,0.1.7-1,renv_lock,16
cran,sourcetools,0.1.7,renv_lock,6
cran,sourcetools,0.1.7-1,description,5
cran,sourcetools,0.1.7,description,2
cran,sourcetools,0.1.7-2,renv_lock,1
cran,sourcetools,0.1.7-1,install,1
cran,sp,2.2-0,renv_lock,8
cran,sp,2.1-4,renv_lock,6
cran,sp,2.0-0,renv_lock,6
cran,sp,2.2-1,renv_lock,4
cran,sp,2.1-4,description,4
cran,sp,1.6-0,description,3
cran,sp,2.1-4,install,2
cran,sp,1.6-0,renv_lock,2
cran,sp,1.4-5,renv_lock,2
cran,sp,1.4-5,description,2
cran,sp,1.4-6,renv_lock,2
cran,sp,1.2-3,description,1
cran,sp,2.1-2,description,1
cran,sp,1.2-7,description,1
cran,sp,2.1-3,renv_lock,1
cran,sp,1.4-6,description,1
cran,sp,1.5-0,renv_lock,1
cran,sp,2.2-0,description,1
cran,sp,1.4-1,description,1
cran,sp,1.4-2,description,1
cran,sp,2.1-1,renv_lock,1
cran,sp,2.0-0,description,1
cran,spData,2.3.0,renv_lock,2
cran,spData,2.3.4,renv_lock,1
cran,spData,0.3.8,description,1
cran,spData,0.3.5,description,1
cran,spData,0.3.2,description,1
cran,spDataLarge,2.2.0,renv_lock,1
cran,spacefillr,0.4.0,renv_lock,2
cran,spacefillr,0.3.3,description,2
cran,spacefillr,0.3.3,renv_lock,1
cran,spacesXYZ,1.6-0,renv_lock,3
cran,spacesXYZ,1.5-1,renv_lock,1
cran,spacetime,1.2-3,description,1
cran,spacetime,1.2-5,description,1
cran,spacetime,1.2-5,renv_lock,1
cran,spacyr,1.3.0,description,1
cran,spam,2.7-0,description,1
cran,spam,2.8-0,renv_lock,1
cran,spam,2.7-0,renv_lock,1
cran,sparklyr,1.8.6,renv_lock,1
cran,sparsereg,1.3,description,1
cran,sparsesvd,0.2-2,renv_lock,1
cran,sparsevctrs,0.3.6,renv_lock,3
cran,sparsevctrs,0.3.6,description,2
cran,sparsevctrs,0.3.4,renv_lock,2
cran,sparsevctrs,0.3.4,description,1
cran,sparsevctrs,0.2.0,description,1
cran,spatial,7.3-18,renv_lock,4
cran,spatial,7.3-15,install,1
cran,spatial,7.3-14,description,1
cran,spatial,7.3-15,renv_lock,1
cran,spatialreg,1.2-9,renv_lock,1
cran,spatialwidget,0.2.2,description,1
cran,spatstat,1.64-1,renv_lock,2
cran,spatstat,3.6-0,renv_lock,1
cran,spatstat.data,1.4-3,renv_lock,2
cran,spatstat.data,3.1-9,renv_lock,1
cran,spatstat.explore,3.8-2,renv_lock,1
cran,spatstat.geom,3.8-2,renv_lock,1
cran,spatstat.linnet,3.5-3,renv_lock,1
cran,spatstat.model,3.7-2,renv_lock,1
cran,spatstat.random,3.5-1,renv_lock,1
cran,spatstat.sparse,3.2-0,renv_lock,1
cran,spatstat.univar,3.2-0,renv_lock,1
cran,spatstat.utils,1.17-0,renv_lock,2
cran,spatstat.utils,3.2-4,renv_lock,1
cran,spdep,1.1-3,description,2
cran,spdep,1.2-8,renv_lock,2
cran,spdep,1.1-5,description,1
cran,speedglm,0.3-5,description,1
cran,speedglm,0.3-5,renv_lock,1
cran,spelling,2.3.2,description,1
cran,sphet,1.7,description,2
cran,spikes,1.0,description,1
cran,spikeslab,1.1.6,renv_lock,1
cran,splines,4.1.1,description,1
cran,splines2,0.2.8,description,1
cran,splitstackshape,1.4.8,renv_lock,2
cran,splitstackshape,1.4.8,description,1
cran,spls,2.2-3,description,1
cran,splus2R,1.3-5,renv_lock,1
cran,spousalVFIParallel,1.4,description,1
cran,spsR,0.2.0,description,1
cran,spsRdata,0.1.0,description,1
cran,sqldf,0.4-11,renv_lock,1
cran,srvyr,1.3.0,renv_lock,2
cran,srvyr,1.3.1,renv_lock,1
cran,stabledist,0.7-2,renv_lock,1
cran,stabm,1.2.2,renv_lock,2
cran,stabm,1.2.2,description,1
cran,staggered,1.2.2,renv_lock,2
cran,staggered,59565db,install,1
cran,staggered,1.2.2,description,1
cran,stargazer,5.2.3,renv_lock,30
cran,stargazer,5.2.3,description,13
cran,stargazer,5.2.2,renv_lock,7
cran,stargazer,5.2.3,install,5
cran,stargazer,5.2,description,2
cran,stargazer,5.2.2,description,2
cran,stargazer,5.2.1,install,1
cran,stargazer,5.2.2,install,1
cran,starpolishr,0.0.0.9007,renv_lock,3
cran,starpolishr,0.0.0.9008,description,3
cran,starpolishr,0.0.0.9008,renv_lock,2
cran,starpolishr,0.0.0.9007,description,2
cran,stars,0.6-8,renv_lock,2
cran,stars,0.7-0,renv_lock,1
cran,stars,0.6-4,renv_lock,1
cran,stars,0.5-5,renv_lock,1
cran,stars,0.5-5,description,1
cran,stars,0.6-2,renv_lock,1
cran,stars,0.6-6,renv_lock,1
cran,stars,0.7-2,renv_lock,1
cran,statar,0.7.6,renv_lock,1
cran,statebins,1.4.0,renv_lock,1
cran,states,0.3.1,renv_lock,1
cran,statmod,1.4.34,description,2
cran,statmod,1.5.0,renv_lock,2
cran,statmod,1.5.0,description,1
cran,statmod,1.5.1,renv_lock,1
cran,statmod,1.4.35,description,1
cran,statnet,2019.6,renv_lock,1
cran,statnet,2019.6,install,1
cran,statnet.common,4.9.0,renv_lock,2
cran,statnet.common,4.8.0,description,1
cran,statnet.common,4.13.0,description,1
cran,statnet.common,4.9.0,description,1
cran,statpsych,1.7.0,renv_lock,1
cran,stats,4.1.1,description,1
cran,stats4,4.1.1,description,1
cran,stdidx,0.0.0.9000,renv_lock,1
cran,stevemisc,1.7.0,renv_lock,1
cran,stevemisc,1.6.0,renv_lock,1
cran,stevemisc,1.6.0,description,1
cran,stevetemplates,1.1.0,renv_lock,1
cran,stinepack,1.5,renv_lock,1
cran,stinepack,1.5,description,1
cran,stm,1.3.6,renv_lock,1
cran,stm,1.3.8,description,1
cran,stm,1.3.0,install,1
cran,stm,1.3.7,renv_lock,1
cran,stopwords,2.3,renv_lock,6
cran,stopwords,2.2,renv_lock,2
cran,stopwords,2.3,description,1
cran,streamR,0.4.5,renv_lock,1
cran,strex,2.0.0,renv_lock,1
cran,strex,1.6.0,description,1
cran,strex,2.0.0,install,1
cran,strex,1.4.3,description,1
cran,strex,1.6.0,renv_lock,1
cran,strex,2.0.1,renv_lock,1
cran,strex,2.0.1,description,1
cran,strex,1.6.1,description,1
cran,stringdist,0.9.15,renv_lock,6
cran,stringdist,0.9.10,renv_lock,3
cran,stringdist,0.9.12,renv_lock,2
cran,stringdist,0.9.8,renv_lock,2
cran,stringdist,0.9.17,renv_lock,2
cran,stringdist,0.9.15,description,1
cran,stringdist,0.9.6.3,description,1
cran,stringdist,0.9.8,description,1
cran,stringdist,0.9.12,description,1
cran,stringfish,0.17.0,renv_lock,2
cran,stringfish,0.16.0,renv_lock,1
cran,stringfish,0.15.5,renv_lock,1
cran,stringi,1.8.7,renv_lock,48
cran,stringi,1.8.4,renv_lock,28
cran,stringi,1.7.12,renv_lock,23
cran,stringi,1.8.3,renv_lock,8
cran,stringi,1.7.12,description,7
cran,stringi,1.7.6,renv_lock,7
cran,stringi,1.6.2,renv_lock,4
cran,stringi,1.8.7,description,4
cran,stringi,1.8.4,description,3
cran,stringi,1.5.3,renv_lock,3
cran,stringi,1.7.8,description,3
cran,stringi,1.8.3,description,3
cran,stringi,1.7.8,renv_lock,3
cran,stringi,1.2.2,description,3
cran,stringi,1.7.5,renv_lock,3
cran,stringi,1.4.6,description,2
cran,stringi,1.7.6,description,2
cran,stringi,1.4.3,renv_lock,2
cran,stringi,1.7.3,renv_lock,1
cran,stringi,1.5.3,description,1
cran,stringi,1.6.2,description,1
cran,stringi,1.8.2,renv_lock,1
cran,stringi,1.8.4,install,1
cran,stringi,1.8.2,description,1
cran,stringi,1.7.12,install,1
cran,stringi,1.8.9,renv_lock,1
cran,stringi,1.4.3,description,1
cran,stringi,1.1.2,description,1
cran,stringmagic,1.2.0,renv_lock,26
cran,stringmagic,1.1.2,renv_lock,13
cran,stringmagic,1.1.2,description,4
cran,stringmagic,1.1.0,renv_lock,2
cran,stringmagic,1.3.0,renv_lock,1
cran,stringmagic,1.0.0,renv_lock,1
cran,stringmagic,1.0.0,description,1
cran,stringr,1.5.1,renv_lock,55
cran,stringr,1.5.0,renv_lock,26
cran,stringr,1.6.0,renv_lock,23
cran,stringr,1.4.0,renv_lock,20
cran,stringr,1.5.0,description,9
cran,stringr,1.5.1,description,9
cran,stringr,1.4.0,description,7
cran,stringr,1.5.2,renv_lock,7
cran,stringr,1.5.1,install,5
cran,stringr,1.6.0,description,3
cran,stringr,1.4.0,install,2
cran,stringr,1.3.0,description,2
cran,stringr,1.5.0,install,2
cran,stringr,1.4.1,renv_lock,1
cran,stringr,1.1.0,description,1
cran,stringr,1.3.1,description,1
cran,stringr,1.4.1,install,1
cran,stringr,1.4.1,description,1
cran,striprtf,0.5.2,renv_lock,1
cran,strucchange,1.5-4,description,3
cran,strucchange,1.5-4,renv_lock,2
cran,strucchange,1.5-3,description,1
cran,styler,1.10.3,renv_lock,2
cran,styler,1.7.0,renv_lock,1
cran,styler,1.10.2,renv_lock,1
cran,styler,1.10.2,description,1
cran,styler,1.11.0,description,1
cran,styler,1.10.3,description,1
cran,submodule,1.0.0,description,1
cran,subselect,0.16.0,description,1
cran,summclust,0.6.0,renv_lock,1
cran,summclust,0.7.0,renv_lock,1
cran,superpc,1.12,description,1
cran,survey,4.4-2,renv_lock,4
cran,survey,4.2-1,renv_lock,3
cran,survey,3.33-2,description,2
cran,survey,4.2-1,description,2
cran,survey,4.4-8,renv_lock,2
cran,survey,3.37,install,1
cran,survey,4.2-1,install,1
cran,survey,4.0,renv_lock,1
cran,survey,4.5,renv_lock,1
cran,survival,3.8-3,renv_lock,21
cran,survival,3.5-5,renv_lock,8
cran,survival,3.5-8,renv_lock,7
cran,survival,3.4-0,renv_lock,7
cran,survival,3.7-0,renv_lock,6
cran,survival,3.6-4,renv_lock,6
cran,survival,3.5-7,renv_lock,5
cran,survival,3.2-13,renv_lock,4
cran,survival,3.2-11,renv_lock,3
cran,survival,3.8-6,renv_lock,3
cran,survival,3.2-11,description,2
cran,survival,3.4-0,description,2
cran,survival,2.42-3,description,2
cran,survival,3.5-7,description,2
cran,survival,3.1-12,renv_lock,2
cran,survival,3.8-3,description,1
cran,survival,3.2-7,description,1
cran,survival,3.2-7,renv_lock,1
cran,survival,3.5-7,install,1
cran,survival,3.5-8,description,1
cran,survival,3.7-0,description,1
cran,survival,3.4-0,install,1
cran,survival,3.3-1,renv_lock,1
cran,survival,3.2-13,description,1
cran,svDialogs,1.1.0,renv_lock,1
cran,svGUI,1.0.1,renv_lock,1
cran,svUnit,1.0.6,renv_lock,2
cran,svUnit,1.0.8,renv_lock,1
cran,svd,0.5.8,renv_lock,1
cran,svglite,2.1.3,renv_lock,17
cran,svglite,2.2.2,renv_lock,13
cran,svglite,2.2.1,renv_lock,9
cran,svglite,2.1.1,renv_lock,7
cran,svglite,2.0.0,renv_lock,4
cran,svglite,2.1.1,description,3
cran,svglite,2.1.0,description,2
cran,svglite,2.1.3,description,1
cran,svglite,1.2.2,description,1
cran,svglite,1.2.3,description,1
cran,svglite,2.1.2,description,1
cran,svglite,2.1.2,renv_lock,1
cran,svglite,2.1.0,renv_lock,1
cran,svglite,2.2.1,description,1
cran,synthReturn,1.0.1,description,1
cran,synthdid,0.0.9,renv_lock,1
cran,sys,3.4.3,renv_lock,52
cran,sys,3.4.2,renv_lock,31
cran,sys,3.4,renv_lock,16
cran,sys,3.4.2,description,6
cran,sys,3.4.1,renv_lock,6
cran,sys,3.4.1,description,5
cran,sys,3.4.3,description,5
cran,sys,3.4,description,4
cran,sys,3.3,renv_lock,2
cran,sys,3.3,description,1
cran,sys,3.4.2,install,1
cran,sysfonts,0.8.9,renv_lock,5
cran,sysfonts,0.8.9,description,1
cran,systemfit,1.1-30,renv_lock,1
cran,systemfonts,1.3.1,renv_lock,17
cran,systemfonts,1.0.4,renv_lock,15
cran,systemfonts,1.2.3,renv_lock,15
cran,systemfonts,1.1.0,renv_lock,13
cran,systemfonts,1.2.2,renv_lock,5
cran,systemfonts,1.0.4,description,5
cran,systemfonts,1.3.2,renv_lock,5
cran,systemfonts,1.0.6,renv_lock,5
cran,systemfonts,1.2.1,renv_lock,4
cran,systemfonts,1.0.5,renv_lock,3
cran,systemfonts,1.0.5,description,3
cran,systemfonts,1.1.0,description,2
cran,systemfonts,1.3.1,description,2
cran,systemfonts,1.2.1,description,2
cran,systemfonts,1.0.2,renv_lock,2
cran,systemfonts,1.0.3,renv_lock,2
cran,systemfonts,1.1.0,install,1
cran,systemfonts,1.2.3,description,1
cran,systemfonts,0.1.1,renv_lock,1
cran,systemfonts,0.1.1,description,1
cran,systemfonts,0.2.0,description,1
cran,tables,0.9.31,renv_lock,11
cran,tables,0.9.33,renv_lock,8
cran,tables,0.9.17,renv_lock,7
cran,tables,0.9.28,renv_lock,4
cran,tables,0.9.10,description,2
cran,tables,0.9.6,renv_lock,1
cran,tables,0.9.31,description,1
cran,tables,0.9.10,renv_lock,1
cran,tables,0.9.25,renv_lock,1
cran,tailor,0.1.0,description,1
cran,tailor,0.1.0,renv_lock,1
cran,tarchetypes,0.9.0,renv_lock,1
cran,tarchetypes,0.13.1,renv_lock,1
cran,tarchetypes,0.7.8,renv_lock,1
cran,tarchetypes,0.13.0,renv_lock,1
