source,collection_id,language,package,n_deposits
dataverse,JPE_Macroeconomics,r,sandwich,1
dataverse,JPE_Macroeconomics,r,DEoptim,1
dataverse,JPE_Macroeconomics,r,latex2exp,1
dataverse,JPE_Macroeconomics,r,tis,1
dataverse,JPE_Macroeconomics,r,rlist,1
dataverse,JPE_Macroeconomics,r,fame,1
dataverse,JPE_Macroeconomics,r,plyr,1
dataverse,JPE_Macroeconomics,r,stargazer,1
dataverse,JPE_Macroeconomics,r,httr,1
dataverse,JPE_Macroeconomics,r,fredr,1
dataverse,JPE_Macroeconomics,r,purrr,1
dataverse,JPE_Macroeconomics,r,tidyselect,1
dataverse,JPE_Macroeconomics,r,readr,1
dataverse,JPE_Macroeconomics,r,lpirfs,1
dataverse,JPE_Macroeconomics,r,cowplot,1
dataverse,JPE_Macroeconomics,r,colorspace,1
dataverse,JPE_Macroeconomics,r,foreign,1
dataverse,JPE_Macroeconomics,r,magrittr,1
dataverse,JPE_Macroeconomics,r,tidyr,1
dataverse,JPE_Macroeconomics,r,DescTools,1
dataverse,JPE_Macroeconomics,r,lubridate,1
dataverse,JPE_Macroeconomics,r,brew,1
dataverse,JPE_Macroeconomics,r,tempdisagg,1
dataverse,JPE_Macroeconomics,stata,estout,12
dataverse,JPE_Macroeconomics,stata,reghdfe,12
dataverse,JPE_Macroeconomics,stata,outreg2,10
dataverse,JPE_Macroeconomics,stata,coefplot,8
dataverse,JPE_Macroeconomics,stata,binscatter,6
dataverse,JPE_Macroeconomics,stata,winsor2,5
dataverse,JPE_Macroeconomics,stata,gtools,4
dataverse,JPE_Macroeconomics,stata,labutil,3
dataverse,JPE_Macroeconomics,stata,ivreghdfe,2
dataverse,JPE_Macroeconomics,stata,carryforward,2
dataverse,JPE_Macroeconomics,stata,hprescott,2
dataverse,JPE_Macroeconomics,stata,ivreg2,2
dataverse,JPE_Macroeconomics,stata,tabstatmat,2
dataverse,JPE_Macroeconomics,stata,tolower,1
dataverse,JPE_Macroeconomics,stata,sxpose,1
dataverse,JPE_Macroeconomics,stata,ppmlhdfe,1
dataverse,JPE_Macroeconomics,stata,stop,1
dataverse,JPE_Macroeconomics,stata,nsplit,1
dataverse,JPE_Macroeconomics,stata,psmatch2,1
dataverse,JPE_Macroeconomics,stata,spmap,1
dataverse,JPE_Macroeconomics,stata,texresults,1
dataverse,JPE_Macroeconomics,stata,qreg2,1
dataverse,JPE_Macroeconomics,stata,xsvmat,1
dataverse,JPE_Macroeconomics,stata,gsample,1
dataverse,JPE_Macroeconomics,stata,center,1
dataverse,JPE_Macroeconomics,stata,unique,1
dataverse,JPE_Macroeconomics,stata,distinct,1
dataverse,JPE_Macroeconomics,stata,geodist,1
dataverse,JPE_Macroeconomics,stata,geonear,1
dataverse,JPE_Macroeconomics,stata,rsource,1
dataverse,JPE_Macroeconomics,stata,kdens2,1
dataverse,JPE_Macroeconomics,stata,grstyle,1
dataverse,JPE_Macroeconomics,stata,texsave,1
dataverse,JPE_Macroeconomics,stata,bacondecomp,1
dataverse,JPE_Macroeconomics,stata,weaver,1
dataverse,JPE_Macroeconomics,stata,descsave,1
dataverse,JPE_Macroeconomics,stata,kountry,1
dataverse,JPE_Macroeconomics,stata,runby,1
dataverse,JPE_Macroeconomics,stata,mat2txt,1
dataverse,JPE_Macroeconomics,stata,ereplace,1
dataverse,JPE_Macroeconomics,stata,did_imputation,1
dataverse,JPE_Macroeconomics,stata,require,1
dataverse,JPE_Macroeconomics,stata,excelcol,1
dataverse,JPE_Macroeconomics,stata,rangestat,1
dataverse,JPE_Microeconomics,python,pandas,9
dataverse,JPE_Microeconomics,python,numpy,8
dataverse,JPE_Microeconomics,python,matplotlib,5
dataverse,JPE_Microeconomics,python,scipy,4
dataverse,JPE_Microeconomics,python,openpyxl,2
dataverse,JPE_Microeconomics,python,numba,2
dataverse,JPE_Microeconomics,python,requests,1
dataverse,JPE_Microeconomics,python,scikit-learn,1
dataverse,JPE_Microeconomics,python,openai,1
dataverse,JPE_Microeconomics,python,k-means-constrained,1
dataverse,JPE_Microeconomics,python,chess,1
dataverse,JPE_Microeconomics,python,seaborn,1
dataverse,JPE_Microeconomics,python,tqdm,1
dataverse,JPE_Microeconomics,python,matplotx,1
dataverse,JPE_Microeconomics,python,cycler,1
dataverse,JPE_Microeconomics,python,topicmodels,1
dataverse,JPE_Microeconomics,python,wordcloud,1
dataverse,JPE_Microeconomics,python,paths,1
dataverse,JPE_Microeconomics,python,nltk,1
dataverse,JPE_Microeconomics,python,settings,1
dataverse,JPE_Microeconomics,python,utilities,1
dataverse,JPE_Microeconomics,python,lik,1
dataverse,JPE_Microeconomics,python,sympy,1
dataverse,JPE_Microeconomics,python,dill,1
dataverse,JPE_Microeconomics,python,joblib,1
dataverse,JPE_Microeconomics,r,ggplot2,20
dataverse,JPE_Microeconomics,r,dplyr,19
dataverse,JPE_Microeconomics,r,haven,14
dataverse,JPE_Microeconomics,r,tidyverse,14
dataverse,JPE_Microeconomics,r,data.table,10
dataverse,JPE_Microeconomics,r,stringr,10
dataverse,JPE_Microeconomics,r,readr,10
dataverse,JPE_Microeconomics,r,tidyr,10
dataverse,JPE_Microeconomics,r,fixest,9
dataverse,JPE_Microeconomics,r,foreign,9
dataverse,JPE_Microeconomics,r,broom,8
dataverse,JPE_Microeconomics,r,scales,8
dataverse,JPE_Microeconomics,r,stargazer,8
dataverse,JPE_Microeconomics,r,xtable,7
dataverse,JPE_Microeconomics,r,lubridate,7
dataverse,JPE_Microeconomics,r,lfe,7
dataverse,JPE_Microeconomics,r,readxl,6
dataverse,JPE_Microeconomics,r,knitr,6
dataverse,JPE_Microeconomics,r,patchwork,6
dataverse,JPE_Microeconomics,r,RColorBrewer,5
dataverse,JPE_Microeconomics,r,Hmisc,5
dataverse,JPE_Microeconomics,r,pacman,5
dataverse,JPE_Microeconomics,r,sf,5
dataverse,JPE_Microeconomics,r,car,5
dataverse,JPE_Microeconomics,r,lmtest,5
dataverse,JPE_Microeconomics,r,kableExtra,4
dataverse,JPE_Microeconomics,r,janitor,4
dataverse,JPE_Microeconomics,r,magrittr,4
dataverse,JPE_Microeconomics,r,ggpubr,4
dataverse,JPE_Microeconomics,r,maps,4
dataverse,JPE_Microeconomics,r,sp,4
dataverse,JPE_Microeconomics,r,tibble,4
dataverse,JPE_Microeconomics,r,plyr,4
dataverse,JPE_Microeconomics,r,reshape2,4
dataverse,JPE_Microeconomics,r,rstudioapi,4
dataverse,JPE_Microeconomics,r,corrplot,3
dataverse,JPE_Microeconomics,r,zoo,3
dataverse,JPE_Microeconomics,r,DBI,3
dataverse,JPE_Microeconomics,r,showtext,3
dataverse,JPE_Microeconomics,r,plm,3
dataverse,JPE_Microeconomics,r,psych,3
dataverse,JPE_Microeconomics,r,lme4,3
dataverse,JPE_Microeconomics,r,sandwich,3
dataverse,JPE_Microeconomics,r,openxlsx,3
dataverse,JPE_Microeconomics,r,here,3
dataverse,JPE_Microeconomics,r,purrr,3
dataverse,JPE_Microeconomics,r,stringi,3
dataverse,JPE_Microeconomics,r,MASS,3
dataverse,JPE_Microeconomics,r,ggpattern,2
dataverse,JPE_Microeconomics,r,mvtnorm,2
dataverse,JPE_Microeconomics,r,quantreg,2
dataverse,JPE_Microeconomics,r,collapse,2
dataverse,JPE_Microeconomics,r,usmap,2
dataverse,JPE_Microeconomics,r,tigris,2
dataverse,JPE_Microeconomics,r,tidylog,2
dataverse,JPE_Microeconomics,r,R.utils,2
dataverse,JPE_Microeconomics,r,statar,2
dataverse,JPE_Microeconomics,r,hrbrthemes,2
dataverse,JPE_Microeconomics,r,gdata,2
dataverse,JPE_Microeconomics,r,ggmap,2
dataverse,JPE_Microeconomics,r,jtools,2
dataverse,JPE_Microeconomics,r,gmodels,2
dataverse,JPE_Microeconomics,r,lmerTest,2
dataverse,JPE_Microeconomics,r,tictoc,2
dataverse,JPE_Microeconomics,r,remotes,2
dataverse,JPE_Microeconomics,r,estimatr,2
dataverse,JPE_Microeconomics,r,rlang,2
dataverse,JPE_Microeconomics,r,ggtext,2
dataverse,JPE_Microeconomics,r,ggh4x,2
dataverse,JPE_Microeconomics,r,cowplot,2
dataverse,JPE_Microeconomics,r,ggrepel,2
dataverse,JPE_Microeconomics,r,forcats,2
dataverse,JPE_Microeconomics,r,pracma,2
dataverse,JPE_Microeconomics,r,ggthemes,2
dataverse,JPE_Microeconomics,r,glue,2
dataverse,JPE_Microeconomics,r,devtools,2
dataverse,JPE_Microeconomics,r,colorspace,2
dataverse,JPE_Microeconomics,r,did,2
dataverse,JPE_Microeconomics,r,latex2exp,2
dataverse,JPE_Microeconomics,r,raster,2
dataverse,JPE_Microeconomics,r,rgeos,2
dataverse,JPE_Microeconomics,r,rgdal,2
dataverse,JPE_Microeconomics,r,readstata13,2
dataverse,JPE_Microeconomics,r,gridExtra,2
dataverse,JPE_Microeconomics,r,bizdays,2
dataverse,JPE_Microeconomics,r,multiwayvcov,2
dataverse,JPE_Microeconomics,r,DescTools,2
dataverse,JPE_Microeconomics,r,puniform,1
dataverse,JPE_Microeconomics,r,modelsummary,1
dataverse,JPE_Microeconomics,r,housingData,1
dataverse,JPE_Microeconomics,r,RSQLite,1
dataverse,JPE_Microeconomics,r,arrow,1
dataverse,JPE_Microeconomics,r,rmapshaper,1
dataverse,JPE_Microeconomics,r,foreach,1
dataverse,JPE_Microeconomics,r,doParallel,1
dataverse,JPE_Microeconomics,r,np,1
dataverse,JPE_Microeconomics,r,reshape,1
dataverse,JPE_Microeconomics,r,plotrix,1
dataverse,JPE_Microeconomics,r,lsmeans,1
dataverse,JPE_Microeconomics,r,gplots,1
dataverse,JPE_Microeconomics,r,tseries,1
dataverse,JPE_Microeconomics,r,pander,1
dataverse,JPE_Microeconomics,r,nlme,1
dataverse,JPE_Microeconomics,r,summarytools,1
dataverse,JPE_Microeconomics,r,arsenal,1
dataverse,JPE_Microeconomics,r,rcompanion,1
dataverse,JPE_Microeconomics,r,ggsignif,1
dataverse,JPE_Microeconomics,r,mfx,1
dataverse,JPE_Microeconomics,r,flextable,1
dataverse,JPE_Microeconomics,r,effectsize,1
dataverse,JPE_Microeconomics,r,margins,1
dataverse,JPE_Microeconomics,r,nFactors,1
dataverse,JPE_Microeconomics,r,marginaleffects,1
dataverse,JPE_Microeconomics,r,paramhetero,1
dataverse,JPE_Microeconomics,r,extrafont,1
dataverse,JPE_Microeconomics,r,parameters,1
dataverse,JPE_Microeconomics,r,Matrix,1
dataverse,JPE_Microeconomics,r,VGAM,1
dataverse,JPE_Microeconomics,r,extraDistr,1
dataverse,JPE_Microeconomics,r,fBasics,1
dataverse,JPE_Microeconomics,r,grf,1
dataverse,JPE_Microeconomics,r,rpart,1
dataverse,JPE_Microeconomics,r,rpart.plot,1
dataverse,JPE_Microeconomics,r,treeClust,1
dataverse,JPE_Microeconomics,r,aod,1
dataverse,JPE_Microeconomics,r,evtree,1
dataverse,JPE_Microeconomics,r,glmnet,1
dataverse,JPE_Microeconomics,r,CGPfunctions,1
dataverse,JPE_Microeconomics,r,directlabels,1
dataverse,JPE_Microeconomics,r,ggstream,1
dataverse,JPE_Microeconomics,r,fdrtool,1
dataverse,JPE_Microeconomics,r,spatstat,1
dataverse,JPE_Microeconomics,r,rddensity,1
dataverse,JPE_Microeconomics,r,staggered,1
dataverse,JPE_Microeconomics,r,gt,1
dataverse,JPE_Microeconomics,r,webshot2,1
dataverse,JPE_Microeconomics,r,fect,1
dataverse,JPE_Microeconomics,r,conflicted,1
dataverse,JPE_Microeconomics,r,formula.tools,1
dataverse,JPE_Microeconomics,r,ggforce,1
dataverse,JPE_Microeconomics,r,lemon,1
dataverse,JPE_Microeconomics,r,panelView,1
dataverse,JPE_Microeconomics,r,tidycensus,1
dataverse,JPE_Microeconomics,r,viridis,1
dataverse,JPE_Microeconomics,r,geosphere,1
dataverse,JPE_Microeconomics,r,writexl,1
dataverse,JPE_Microeconomics,r,rio,1
dataverse,JPE_Microeconomics,r,backports,1
dataverse,JPE_Microeconomics,r,KernSmooth,1
dataverse,JPE_Microeconomics,r,units,1
dataverse,JPE_Microeconomics,r,tmap,1
dataverse,JPE_Microeconomics,r,mapview,1
dataverse,JPE_Microeconomics,r,s2,1
dataverse,JPE_Microeconomics,r,multcomp,1
dataverse,JPE_Microeconomics,r,modi,1
dataverse,JPE_Microeconomics,r,Rcpp,1
dataverse,JPE_Microeconomics,r,RcppArmadillo,1
dataverse,JPE_Microeconomics,r,RcppParallel,1
dataverse,JPE_Microeconomics,r,snow,1
dataverse,JPE_Microeconomics,r,doSNOW,1
dataverse,JPE_Microeconomics,r,Rmpi,1
dataverse,JPE_Microeconomics,r,bit64,1
dataverse,JPE_Microeconomics,r,pso,1
dataverse,JPE_Microeconomics,r,reldist,1
dataverse,JPE_Microeconomics,r,ineq,1
dataverse,JPE_Microeconomics,r,dtplyr,1
dataverse,JPE_Microeconomics,r,stringdist,1
dataverse,JPE_Microeconomics,r,rdrobust,1
dataverse,JPE_Microeconomics,r,HonestDiD,1
dataverse,JPE_Microeconomics,r,qqman,1
dataverse,JPE_Microeconomics,r,glmulti,1
dataverse,JPE_Microeconomics,r,SparseM,1
dataverse,JPE_Microeconomics,r,MatrixModels,1
dataverse,JPE_Microeconomics,r,censReg,1
dataverse,JPE_Microeconomics,r,dbplyr,1
dataverse,JPE_Microeconomics,r,RPostgres,1
dataverse,JPE_Microeconomics,r,config,1
dataverse,JPE_Microeconomics,r,caret,1
dataverse,JPE_Microeconomics,r,texreg,1
dataverse,JPE_Microeconomics,r,httr,1
dataverse,JPE_Microeconomics,r,fst,1
dataverse,JPE_Microeconomics,r,lutz,1
dataverse,JPE_Microeconomics,r,eia,1
dataverse,JPE_Microeconomics,r,skimr,1
dataverse,JPE_Microeconomics,r,ggExtra,1
dataverse,JPE_Microeconomics,r,yardstick,1
dataverse,JPE_Microeconomics,r,locpol,1
dataverse,JPE_Microeconomics,r,priceR,1
dataverse,JPE_Microeconomics,r,fastverse,1
dataverse,JPE_Microeconomics,r,furrr,1
dataverse,JPE_Microeconomics,r,AER,1
dataverse,JPE_Microeconomics,r,tidyjson,1
dataverse,JPE_Microeconomics,r,bigrquery,1
dataverse,JPE_Microeconomics,r,survival,1
dataverse,JPE_Microeconomics,r,Rmisc,1
dataverse,JPE_Microeconomics,r,fasttime,1
dataverse,JPE_Microeconomics,r,pryr,1
dataverse,JPE_Microeconomics,r,epiDisplay,1
dataverse,JPE_Microeconomics,r,survminer,1
dataverse,JPE_Microeconomics,r,survsim,1
dataverse,JPE_Microeconomics,r,maptools,1
dataverse,JPE_Microeconomics,r,exactextractr,1
dataverse,JPE_Microeconomics,r,sampleSelection,1
dataverse,JPE_Microeconomics,r,nnet,1
dataverse,JPE_Microeconomics,r,FKF,1
dataverse,JPE_Microeconomics,r,REBayes,1
dataverse,JPE_Microeconomics,r,hexbin,1
dataverse,JPE_Microeconomics,r,lattice,1
dataverse,JPE_Microeconomics,r,fanplot,1
dataverse,JPE_Microeconomics,r,fwildclusterboot,1
dataverse,JPE_Microeconomics,r,babynames,1
dataverse,JPE_Microeconomics,r,plotly,1
dataverse,JPE_Microeconomics,r,digest,1
dataverse,JPE_Microeconomics,r,fastglm,1
dataverse,JPE_Microeconomics,r,vctrs,1
dataverse,JPE_Microeconomics,stata,estout,61
dataverse,JPE_Microeconomics,stata,reghdfe,31
dataverse,JPE_Microeconomics,stata,coefplot,17
dataverse,JPE_Microeconomics,stata,outreg2,15
dataverse,JPE_Microeconomics,stata,spmap,11
dataverse,JPE_Microeconomics,stata,gtools,11
dataverse,JPE_Microeconomics,stata,unique,9
dataverse,JPE_Microeconomics,stata,distinct,9
dataverse,JPE_Microeconomics,stata,binscatter,9
dataverse,JPE_Microeconomics,stata,shp2dta,6
dataverse,JPE_Microeconomics,stata,ivreghdfe,6
dataverse,JPE_Microeconomics,stata,boottest,5
dataverse,JPE_Microeconomics,stata,labutil,5
dataverse,JPE_Microeconomics,stata,parmest,5
dataverse,JPE_Microeconomics,stata,randcmd,5
dataverse,JPE_Microeconomics,stata,ivreg2,4
dataverse,JPE_Microeconomics,stata,mhtreg,4
dataverse,JPE_Microeconomics,stata,winsor,4
dataverse,JPE_Microeconomics,stata,texsave,4
dataverse,JPE_Microeconomics,stata,rwolf,4
dataverse,JPE_Microeconomics,stata,outreg,4
dataverse,JPE_Microeconomics,stata,grc1leg2,4
dataverse,JPE_Microeconomics,stata,maptile,3
dataverse,JPE_Microeconomics,stata,missings,3
dataverse,JPE_Microeconomics,stata,rddensity,3
dataverse,JPE_Microeconomics,stata,cdfplot,3
dataverse,JPE_Microeconomics,stata,eventstudyinteract,3
dataverse,JPE_Microeconomics,stata,rdrobust,3
dataverse,JPE_Microeconomics,stata,winsor2,2
dataverse,JPE_Microeconomics,stata,xtevent,2
dataverse,JPE_Microeconomics,stata,distplot,2
dataverse,JPE_Microeconomics,stata,charlson,2
dataverse,JPE_Microeconomics,stata,opencagegeo,2
dataverse,JPE_Microeconomics,stata,lassopack,2
dataverse,JPE_Microeconomics,stata,geonear,2
dataverse,JPE_Microeconomics,stata,synth,2
dataverse,JPE_Microeconomics,stata,ftools,2
dataverse,JPE_Microeconomics,stata,tabout,2
dataverse,JPE_Microeconomics,stata,csdid,2
dataverse,JPE_Microeconomics,stata,geodist,2
dataverse,JPE_Microeconomics,stata,cem,2
dataverse,JPE_Microeconomics,stata,rangejoin,2
dataverse,JPE_Microeconomics,stata,stop,2
dataverse,JPE_Microeconomics,stata,psmatch2,2
dataverse,JPE_Microeconomics,stata,honestdid,2
dataverse,JPE_Microeconomics,stata,geo2xy,2
dataverse,JPE_Microeconomics,stata,mmerge,2
dataverse,JPE_Microeconomics,stata,fs,2
dataverse,JPE_Microeconomics,stata,vselect,2
dataverse,JPE_Microeconomics,stata,kmatch,2
dataverse,JPE_Microeconomics,stata,psacalc,2
dataverse,JPE_Microeconomics,stata,dsconcat,2
dataverse,JPE_Microeconomics,stata,ebalance,2
dataverse,JPE_Microeconomics,stata,ereplace,2
dataverse,JPE_Microeconomics,stata,regsave,2
dataverse,JPE_Microeconomics,stata,texdoc,2
dataverse,JPE_Microeconomics,stata,twostepweakiv,1
dataverse,JPE_Microeconomics,stata,cibar,1
dataverse,JPE_Microeconomics,stata,b1x2,1
dataverse,JPE_Microeconomics,stata,keeporder,1
dataverse,JPE_Microeconomics,stata,a2reg,1
dataverse,JPE_Microeconomics,stata,swindex,1
dataverse,JPE_Microeconomics,stata,carryforward,1
dataverse,JPE_Microeconomics,stata,qreg2,1
dataverse,JPE_Microeconomics,stata,wyoung,1
dataverse,JPE_Microeconomics,stata,pdslasso,1
dataverse,JPE_Microeconomics,stata,xlincom,1
dataverse,JPE_Microeconomics,stata,eventstudyweights,1
dataverse,JPE_Microeconomics,stata,fsum,1
dataverse,JPE_Microeconomics,stata,elixhauser,1
dataverse,JPE_Microeconomics,stata,kdens,1
dataverse,JPE_Microeconomics,stata,todummy,1
dataverse,JPE_Microeconomics,stata,omegacoef,1
dataverse,JPE_Microeconomics,stata,geoinpoly,1
dataverse,JPE_Microeconomics,stata,listtab,1
dataverse,JPE_Microeconomics,stata,sdid,1
dataverse,JPE_Microeconomics,stata,kountry,1
dataverse,JPE_Microeconomics,stata,dataout,1
dataverse,JPE_Microeconomics,stata,rscript,1
dataverse,JPE_Microeconomics,stata,strdist,1
dataverse,JPE_Microeconomics,stata,elasticregress,1
dataverse,JPE_Microeconomics,stata,randtreat,1
dataverse,JPE_Microeconomics,stata,orth_out,1
dataverse,JPE_Microeconomics,stata,center,1
dataverse,JPE_Microeconomics,stata,heatplot,1
dataverse,JPE_Microeconomics,stata,encoder,1
dataverse,JPE_Microeconomics,stata,fre,1
dataverse,JPE_Microeconomics,stata,event_plot,1
dataverse,JPE_Microeconomics,stata,cart,1
dataverse,JPE_Microeconomics,stata,mkcorr,1
dataverse,JPE_Microeconomics,stata,did_imputation,1
dataverse,JPE_Microeconomics,stata,did_multiplegt,1
dataverse,JPE_Microeconomics,stata,savesome,1
dataverse,JPE_Microeconomics,stata,did_multiplegt_dyn,1
dataverse,JPE_Microeconomics,stata,running,1
dataverse,JPE_Microeconomics,stata,grstyle,1
dataverse,JPE_Microeconomics,stata,tabstatmat,1
dataverse,JPE_Microeconomics,stata,rif,1
dataverse,JPE_Microeconomics,stata,balancetable,1
dataverse,JPE_Microeconomics,stata,ietoolkit,1
dataverse,JPE_Microeconomics,stata,dag,1
dataverse,JPE_Microeconomics,stata,mat2txt,1
dataverse,JPE_Microeconomics,stata,outtable,1
dataverse,JPE_Microeconomics,stata,rwolf2,1
dataverse,JPE_Microeconomics,stata,hdfe,1
dataverse,JPE_Microeconomics,stata,marhis,1
dataverse,JPE_Microeconomics,stata,nsplit,1
dataverse,JPE_Microeconomics,stata,parseuas,1
dataverse,JPE_Microeconomics,stata,cpigen,1
dataverse,JPE_Microeconomics,stata,acreg,1
dataverse,JPE_Microeconomics,stata,shapley2,1
dataverse,JPE_Microeconomics,stata,pctrim,1
dataverse,JPE_Microeconomics,stata,oaxaca,1
dataverse,JPE_Microeconomics,stata,nnls,1
dataverse,JPE_Microeconomics,stata,rowsort,1
dataverse,JPE_Microeconomics,stata,statsmat,1
dataverse,JPE_Microeconomics,stata,diff,1
dataverse,JPE_Microeconomics,stata,catplot,1
dataverse,JPE_Microeconomics,stata,mhtexp,1
dataverse,JPE_Microeconomics,stata,sxpose,1
dataverse,JPE_Microeconomics,stata,twopm,1
dataverse,JPE_Microeconomics,stata,matchit,1
dataverse,JPE_Microeconomics,stata,strgroup,1
dataverse,JPublicPolicy,python,pandas,1
dataverse,JPublicPolicy,python,numpy,1
dataverse,JPublicPolicy,r,ggplot2,36
dataverse,JPublicPolicy,r,dplyr,33
dataverse,JPublicPolicy,r,tidyverse,21
dataverse,JPublicPolicy,r,stargazer,20
dataverse,JPublicPolicy,r,car,14
dataverse,JPublicPolicy,r,texreg,14
dataverse,JPublicPolicy,r,tidyr,14
dataverse,JPublicPolicy,r,scales,13
dataverse,JPublicPolicy,r,foreign,12
dataverse,JPublicPolicy,r,lme4,12
dataverse,JPublicPolicy,r,plyr,11
dataverse,JPublicPolicy,r,lmtest,11
dataverse,JPublicPolicy,r,psych,11
dataverse,JPublicPolicy,r,haven,11
dataverse,JPublicPolicy,r,broom,11
dataverse,JPublicPolicy,r,data.table,9
dataverse,JPublicPolicy,r,knitr,8
dataverse,JPublicPolicy,r,readr,8
dataverse,JPublicPolicy,r,MASS,8
dataverse,JPublicPolicy,r,ggpubr,8
dataverse,JPublicPolicy,r,sandwich,7
dataverse,JPublicPolicy,r,modelsummary,7
dataverse,JPublicPolicy,r,readxl,7
dataverse,JPublicPolicy,r,RColorBrewer,7
dataverse,JPublicPolicy,r,reshape2,7
dataverse,JPublicPolicy,r,rio,6
dataverse,JPublicPolicy,r,lubridate,6
dataverse,JPublicPolicy,r,stringr,6
dataverse,JPublicPolicy,r,ggthemes,6
dataverse,JPublicPolicy,r,statnet,6
dataverse,JPublicPolicy,r,xtable,6
dataverse,JPublicPolicy,r,gridExtra,5
dataverse,JPublicPolicy,r,arm,5
dataverse,JPublicPolicy,r,plm,5
dataverse,JPublicPolicy,r,viridis,5
dataverse,JPublicPolicy,r,Hmisc,5
dataverse,JPublicPolicy,r,survey,5
dataverse,JPublicPolicy,r,sjPlot,5
dataverse,JPublicPolicy,r,margins,5
dataverse,JPublicPolicy,r,igraph,4
dataverse,JPublicPolicy,r,devtools,4
dataverse,JPublicPolicy,r,AER,4
dataverse,JPublicPolicy,r,survival,4
dataverse,JPublicPolicy,r,openxlsx,4
dataverse,JPublicPolicy,r,forcats,4
dataverse,JPublicPolicy,r,cowplot,4
dataverse,JPublicPolicy,r,patchwork,4
dataverse,JPublicPolicy,r,network,4
dataverse,JPublicPolicy,r,cregg,4
dataverse,JPublicPolicy,r,dotwhisker,4
dataverse,JPublicPolicy,r,boot,4
dataverse,JPublicPolicy,r,extrafont,3
dataverse,JPublicPolicy,r,lfe,3
dataverse,JPublicPolicy,r,readstata13,3
dataverse,JPublicPolicy,r,broom.mixed,3
dataverse,JPublicPolicy,r,here,3
dataverse,JPublicPolicy,r,tibble,3
dataverse,JPublicPolicy,r,coefplot,3
dataverse,JPublicPolicy,r,jtools,3
dataverse,JPublicPolicy,r,clubSandwich,3
dataverse,JPublicPolicy,r,pacman,3
dataverse,JPublicPolicy,r,GGally,3
dataverse,JPublicPolicy,r,sna,3
dataverse,JPublicPolicy,r,ergm,3
dataverse,JPublicPolicy,r,interactions,3
dataverse,JPublicPolicy,r,mlogit,3
dataverse,JPublicPolicy,r,kableExtra,3
dataverse,JPublicPolicy,r,zoo,3
dataverse,JPublicPolicy,r,ggrepel,3
dataverse,JPublicPolicy,r,effects,3
dataverse,JPublicPolicy,r,nnet,3
dataverse,JPublicPolicy,r,lavaan,3
dataverse,JPublicPolicy,r,flextable,2
dataverse,JPublicPolicy,r,officer,2
dataverse,JPublicPolicy,r,plotrix,2
dataverse,JPublicPolicy,r,ggeffects,2
dataverse,JPublicPolicy,r,plotly,2
dataverse,JPublicPolicy,r,httr,2
dataverse,JPublicPolicy,r,gdata,2
dataverse,JPublicPolicy,r,multiwayvcov,2
dataverse,JPublicPolicy,r,sf,2
dataverse,JPublicPolicy,r,showtext,2
dataverse,JPublicPolicy,r,lmerTest,2
dataverse,JPublicPolicy,r,purrr,2
dataverse,JPublicPolicy,r,performance,2
dataverse,JPublicPolicy,r,writexl,2
dataverse,JPublicPolicy,r,sjmisc,2
dataverse,JPublicPolicy,r,xlsx,2
dataverse,JPublicPolicy,r,MuMIn,2
dataverse,JPublicPolicy,r,countrycode,2
dataverse,JPublicPolicy,r,cjoint,2
dataverse,JPublicPolicy,r,nFactors,2
dataverse,JPublicPolicy,r,influence.ME,2
dataverse,JPublicPolicy,r,pastecs,2
dataverse,JPublicPolicy,r,descr,2
dataverse,JPublicPolicy,r,mediation,2
dataverse,JPublicPolicy,r,estimatr,2
dataverse,JPublicPolicy,r,MatchIt,2
dataverse,JPublicPolicy,r,labelled,2
dataverse,JPublicPolicy,r,gtools,2
dataverse,JPublicPolicy,r,QCA,2
dataverse,JPublicPolicy,r,ggExtra,2
dataverse,JPublicPolicy,r,rstudioapi,2
dataverse,JPublicPolicy,r,magrittr,2
dataverse,JPublicPolicy,r,sampleSelection,1
dataverse,JPublicPolicy,r,mrp,1
dataverse,JPublicPolicy,r,mrpdata,1
dataverse,JPublicPolicy,r,lattice,1
dataverse,JPublicPolicy,r,vegan,1
dataverse,JPublicPolicy,r,sysfonts,1
dataverse,JPublicPolicy,r,mvtnorm,1
dataverse,JPublicPolicy,r,R2WinBUGS,1
dataverse,JPublicPolicy,r,coda,1
dataverse,JPublicPolicy,r,moments,1
dataverse,JPublicPolicy,r,gt,1
dataverse,JPublicPolicy,r,R.oo,1
dataverse,JPublicPolicy,r,Rmisc,1
dataverse,JPublicPolicy,r,hms,1
dataverse,JPublicPolicy,r,bizdays,1
dataverse,JPublicPolicy,r,directlabels,1
dataverse,JPublicPolicy,r,mice,1
dataverse,JPublicPolicy,r,ordinal,1
dataverse,JPublicPolicy,r,reldist,1
dataverse,JPublicPolicy,r,Matrix,1
dataverse,JPublicPolicy,r,ineq,1
dataverse,JPublicPolicy,r,rmarkdown,1
dataverse,JPublicPolicy,r,tidygraph,1
dataverse,JPublicPolicy,r,ggraph,1
dataverse,JPublicPolicy,r,BiocManager,1
