name,language,n_mentions
EnergyPriceExpenditure,stata,1
PriceExpendHT,stata,1
PriceExpendLT,stata,1
PriceExpendUT,stata,1
GridExpenditure,stata,1
TaxExpenditure,stata,1
KEVExpenditure,stata,1
r11,stata,1
r12,stata,1
r13,stata,1
r14,stata,1
r15,stata,1
r16,stata,1
r17,stata,1
TaxableIncome,stata,1
TotalWealth,stata,1
CantonalTax,stata,1
MunicipalTax,stata,1
FederalTax,stata,1
EN_cons_se,stata,1
bill_total,stata,1
bill_total_se,stata,1
bill_el_total,stata,1
bill_grid_total,stata,1
bill_share_fixfee,stata,1
bill_frac_of_income,stata,1
age_main,stata,1
PVinstall,stata,1
heating_electric,stata,1
heating_heatpump,stata,1
heating_oil,stata,1
water_electric,stata,1
water_heatpump,stata,1
water_oil,stata,1
numappart,stata,1
NumbObs,stata,1
prehead,stata,1
EN_cons,stata,1
PVProd,stata,1
PercOC,stata,1
PercAuton,stata,1
OCkwh,stata,1
v2,stata,1
v3,stata,1
v4,stata,1
v5,stata,1
v6,stata,1
v7,stata,1
v8,stata,1
v9,stata,1
v10,stata,1
C_smoke,stata,1
C_occupother,stata,1
C_hb_occupmanag,stata,1
t521000,stata,1
t731301,stata,1
t520003,stata,1
t66800a,stata,1
t514005,stata,1
t527032,stata,1
t34005a,stata,1
t34001f_g1,stata,1
th34380,stata,1
t320005,stata,1
t32405k,stata,1
t320475,stata,1
t320435,stata,1
t413500,stata,1
t321103,stata,1
t66207a,stata,1
t66207j,stata,1
t66208b,stata,1
t30160g,stata,1
t743027,stata,1
t31370c,stata,1
d_retired,stata,1
t733001_v1,stata,1
t741001,stata,1
AFA,stata,1
programm,stata,1
drap,stata,1
lnod3,stata,1
ldur3,stata,1
nodl3,stata,1
durl3,stata,1
format_params,python,1
ub_abs_mean_FE_stable,stata,1
lb_abs_mean_FE_stable,stata,1
doctest_nose_plugin,python,1
sha,python,1
mimetools,python,1
win32service,python,1
_systemrestart,python,1
glyphlist,python,1
latin_enc,python,1
fontmetrics,python,1
arcfour,python,1
ascii85,python,1
runlength,python,1
treatcontrol,stata,1
np_county,stata,1
lndensity,stata,1
pwslocation,stata,1
pdev,stata,1
unitconstructioncost,stata,1
unitlicensingcost,stata,1
fixed,stata,1
i,r,1
refugee_ieland,stata,1
date_immigration_father,stata,1
first_year_in_registers,stata,1
pnrHH_at_assignment,stata,1
pop_immig_start,stata,1
pop_adult_start,stata,1
pop_young_start,stata,1
pop_young_males_start,stata,1
pop_young_females_start,stata,1
sadj,stata,1
panelma,stata,1
filler1,stata,1
filler2,stata,1
filler3,stata,1
DPTO,stata,1
CIIU5,stata,1
NORDEN,stata,1
PEROC,stata,1
PERDUENOH,stata,1
PERDIRH,stata,1
PEREMPLH,stata,1
PERTECNH,stata,1
PERTECEH,stata,1
PEROBRH,stata,1
PERAPRENTH,stata,1
PROBRUTA,stata,1
CONINTER,stata,1
TINVACFN,stata,1
TDEPRECI,stata,1
VGASINDU,stata,1
PROTOTAL,stata,1
VALORCONSEXT,stata,1
VALORVEN,stata,1
VALORVENNAL,stata,1
VALORVENEXT,stata,1
mat_exis_ene,stata,1
prod_fab_exis_ene,stata,1
prod_aca_exis_ene,stata,1
valorcom_trans,stata,1
valorven_int,stata,1
CENERCOMP,stata,1
GENERCOMP,stata,1
CENERCON,stata,1
GENERCON,stata,1
GENERVEND,stata,1
GOTROS_ENER,stata,1
terrenos_cu,stata,1
edificios_cn,stata,1
maquinaria_cn,stata,1
eq_transp_cn,stata,1
equipo_cn,stata,1
terrenos_vrt,stata,1
edificios_vrt,stata,1
maquinaria_vrt,stata,1
eq_transp_vrt,stata,1
equipo_vrt,stata,1
terrenos_sf,stata,1
edificios_sf,stata,1
maquinaria_sf,stata,1
eq_transp_sf,stata,1
equipo_sf,stata,1
Rent_Inmueble,stata,1
Rent_Maq_Equipo,stata,1
edificios_dep,stata,1
maquinaria_dep,stata,1
eq_transp_dep,stata,1
equipo_dep,stata,1
anoper,stata,1
accesorios,stata,1
otros_ener,stata,1
servicios,stata,1
publicidad,stata,1
subcontrat,stata,1
domicilio,stata,1
honorarios,stata,1
mantenim,stata,1
seguros,stata,1
mater,stata,1
l_lab_cal,stata,1
l_maq_auto,stata,1
gest_ambi,stata,1
trans_tec_consu,stata,1
l_act_biotec,stata,1
proy_i_d,stata,1
l_tot_inv_desarrollo,stata,1
l_gasto_capacita,stata,1
l_maq_eq_inno,stata,1
l_eq_lab_inno,stata,1
intro_inno,stata,1
l_act_i_d_ext,stata,1
l_trans_tec,stata,1
tot_empleo,stata,1
l_capacitadas,stata,1
inno_prod_nuevo_mejor_inter,stata,1
inno_prod_nuevo_inter,stata,1
inno_prod_mejor_inter,stata,1
N_inno_prod,stata,1
inno_com,stata,1
pat_software,stata,1
pat_software_vig,stata,1
percent_teens,stata,1
per_capita_inc,stata,1
statistics,stata,1
_find_tsops,stata,1
colon,stata,1
dirt,stata,1
inadvertently,stata,1
That,stata,1
merger_buffers,python,1
merger_coreshapes,python,1
stataids,python,1
QQQ,stata,1
std,r,1
dih_sample_sbee,stata,1
dobinfo,stata,1
ageprg,stata,1
intmonth,stata,1
agelfte,stata,1
hourwage,stata,1
ethnicity,stata,1
markreapp,stata,1
markreapp2,stata,1
control_prov_to_prov_does_not_add_up_to_100,stata,1
control_within_prov_does_not_add_up_to_100,stata,1
share_int_mig_within_prov_does_not_add_up_to_100,stata,1
control_province_shares_not_add_up_to_100,stata,1
control_desig_prov_does_not_add_up_to_100,stata,1
jksgfkasdhfhj,stata,1
_prefix_saving,stata,1
yline,stata,1
se_rural,stata,1
t_eff_food0_inf1_vat0_B2_r2080,stata,1
employers_all_stopweek_1982,stata,1
employers_all_stopweek_1986,stata,1
employers_all_stopweek_1990,stata,1
employers_all_stopweek_1994,stata,1
employers_all_stopweek_2002,stata,1
employers_all_stopweek_2010,stata,1
employers_all_startweek_1979,stata,1
employers_all_startweek_1982,stata,1
employers_all_startweek_1986,stata,1
employers_all_startweek_1990,stata,1
employers_all_startweek_1994,stata,1
employers_all_startweek_2002,stata,1
employers_all_startweek_2010,stata,1
employers_all_hoursweek_1979,stata,1
employers_all_hoursweek_1982,stata,1
employers_all_hoursweek_1986,stata,1
employers_all_hoursweek_1990,stata,1
employers_all_hoursweek_1994,stata,1
employers_all_hoursweek_2002,stata,1
employers_all_hoursweek_2010,stata,1
employers_all_whyleft_1979,stata,1
employers_all_whyleft_1982,stata,1
employers_all_whyleft_1986,stata,1
employers_all_whyleft_1990,stata,1
employers_all_whyleft_1994,stata,1
employers_all_whyleft_2002,stata,1
employers_all_whyleft_2010,stata,1
employers_all_curwk_1982,stata,1
employers_all_curwk_1986,stata,1
employers_all_curwk_1990,stata,1
employers_all_curwk_1994,stata,1
employers_all_curwk_2002,stata,1
employers_all_curwk_2010,stata,1
employers_all_ind_1982,stata,1
employers_all_ind_1986,stata,1
employers_all_ind_1990,stata,1
employers_all_ind_1994,stata,1
employers_all_ind_2002,stata,1
employers_all_ind_2010,stata,1
employers_all_occ_1982,stata,1
employers_all_occ_1986,stata,1
employers_all_occ_1990,stata,1
employers_all_occ_1994,stata,1
employers_all_occ_2002,stata,1
employers_all_occ_2010,stata,1
employers_all_perstop_1982,stata,1
employers_all_perstop_1986,stata,1
employers_all_perstop_1990,stata,1
employers_all_perstop_1994,stata,1
employers_all_perstop_2002,stata,1
employers_all_perstop_2010,stata,1
employers_all_perstar_1979,stata,1
employers_all_perstar_1982,stata,1
employers_all_perstar_1986,stata,1
employers_all_perstar_1990,stata,1
employers_all_perstar_1994,stata,1
employers_all_perstar_2002,stata,1
employers_all_perstar_2010,stata,1
endog_var,stata,1
exog_var,stata,1
wvar_var,stata,1
ivflag,stata,1
invZX,stata,1
ZeeZ_spatial,stata,1
ZeeZ_spatial_HAC,stata,1
textdoc,stata,1
Dpop_over65_sh,stata,1
Da1624,stata,1
est1add,stata,1
xtmelogit2,stata,1
redres,r,1
_wbod_tmpfile1,stata,1
_wbod_tmpfile2,stata,1
_wbod_tmpfile3,stata,1
nopreserve,stata,1
__wbod_parse_yaml_ind,stata,1
__wbopendata_search_cache,stata,1
__wbopendata_search,stata,1
diff_analyzer,python,1
yaml_generator,python,1
had_sex,stata,1
momtalk_sex_never,stata,1
beg,stata,1
timerec,stata,1
Measuring,stata,1
Available,stata,1
Conflict,stata,1
language,stata,1
English,stata,1
Spanish,stata,1
dv1,stata,1
dv2,stata,1
dv3,stata,1
dv4,stata,1
dv5,stata,1
pnsionbx,stata,1
fjssdedm,stata,1
o_fincatax,stata,1
fsalaryx,stata,1
pubtra,stata,1
cons_rec_services_current,stata,1
consumption_hh_current_O,stata,1
second_rep,stata,1
first_rep,stata,1
tfp1,stata,1
LP,stata,1
coefastr,stata,1
arc9,stata,1
mediations,r,1
avplots,stata,1
ivvam_interpret,stata,1
pscores_mdrd2_ms,stata,1
ugcl,stata,1
ugtot,stata,1
bornin,stata,1
reside,stata,1
localforecastrep,r,1
CMLE_MonteCarlo_meq_support,python,1
CMLE_MonteCarlo_unique_support,python,1
CMLE_sanctionsMC_support,python,1
CMLE_unstable_support,python,1
./sigInt_0.0.0.9000.tar.gz,r,1
UP_Helper,python,1
factorAnalysis,r,1
mfp,stata,1
excludedcity,stata,1
dipslay,stata,1
including,stata,1
panel,stata,1
execreqgpupg,stata,1
eipupg,stata,1
ipupg,stata,1
execreqgpasym,stata,1
eipasym,stata,1
ipasym,stata,1
unrecognized,stata,1
CORRELATION,stata,1
plottrix,r,1
L3_open,stata,1
L4_open,stata,1
L5_open,stata,1
L6_open,stata,1
L7_open,stata,1
L8_open,stata,1
L9_open,stata,1
L10_open,stata,1
L11_open,stata,1
L12_open,stata,1
L13_open,stata,1
L3_elec,stata,1
L4_elec,stata,1
L5_elec,stata,1
L6_elec,stata,1
L7_elec,stata,1
L8_elec,stata,1
L9_elec,stata,1
L10_elec,stata,1
L11_elec,stata,1
L12_elec,stata,1
L13_elec,stata,1
L3_plural,stata,1
L4_plural,stata,1
L5_plural,stata,1
L6_plural,stata,1
L7_plural,stata,1
L8_plural,stata,1
L9_plural,stata,1
L10_plural,stata,1
L11_plural,stata,1
L12_plural,stata,1
L13_plural,stata,1
L3_media,stata,1
L4_media,stata,1
L5_media,stata,1
L6_media,stata,1
L7_media,stata,1
L8_media,stata,1
L9_media,stata,1
L10_media,stata,1
L11_media,stata,1
L12_media,stata,1
L13_media,stata,1
L3_ecolib,stata,1
L4_ecolib,stata,1
L5_ecolib,stata,1
L6_ecolib,stata,1
L7_ecolib,stata,1
L8_ecolib,stata,1
L9_ecolib,stata,1
L10_ecolib,stata,1
L11_ecolib,stata,1
L12_ecolib,stata,1
L13_ecolib,stata,1
L3_civsoc,stata,1
L4_civsoc,stata,1
L5_civsoc,stata,1
L6_civsoc,stata,1
L7_civsoc,stata,1
L8_civsoc,stata,1
L9_civsoc,stata,1
L10_civsoc,stata,1
L11_civsoc,stata,1
L12_civsoc,stata,1
L13_civsoc,stata,1
L3_polstruc,stata,1
L4_polstruc,stata,1
L5_polstruc,stata,1
L6_polstruc,stata,1
L7_polstruc,stata,1
L8_polstruc,stata,1
L9_polstruc,stata,1
L10_polstruc,stata,1
L11_polstruc,stata,1
L12_polstruc,stata,1
L13_polstruc,stata,1
L3_elites,stata,1
L4_elites,stata,1
L5_elites,stata,1
L6_elites,stata,1
L7_elites,stata,1
L8_elites,stata,1
L9_elites,stata,1
L10_elites,stata,1
L11_elites,stata,1
L12_elites,stata,1
L13_elites,stata,1
L3_corrup,stata,1
L4_corrup,stata,1
L5_corrup,stata,1
L6_corrup,stata,1
L7_corrup,stata,1
L8_corrup,stata,1
L9_corrup,stata,1
L10_corrup,stata,1
L11_corrup,stata,1
L12_corrup,stata,1
L13_corrup,stata,1
L3_local,stata,1
L4_local,stata,1
L5_local,stata,1
L6_local,stata,1
L7_local,stata,1
L8_local,stata,1
L9_local,stata,1
L10_local,stata,1
L11_local,stata,1
L12_local,stata,1
L13_local,stata,1
EU1_X_elct_cum,stata,1
EU1_X_L_elct_cum,stata,1
EU1_X_L2_elct_cum,stata,1
EU1_X_L3_elct_cum,stata,1
EU1_X_gvch_cum,stata,1
EU1_X_L_gvch_cum,stata,1
EU1_X_L2_gvch_cum,stata,1
EU1_X_L3_gvch_cum,stata,1
EU1_X_same_cum,stata,1
EU1_X_L_same_cum,stata,1
EU1_X_L2_same_cum,stata,1
EU1_X_L3_same_cum,stata,1
EU1_X_opos_cum,stata,1
EU1_X_L_opos_cum,stata,1
EU1_X_L2_opos_cum,stata,1
EU1_X_L3_opos_cum,stata,1
EU1_X_pol_ch_synt_cum,stata,1
EU1_X_L_pol_ch_synt_cum,stata,1
EU1_X_L2_pol_ch_synt_cum,stata,1
EU1_X_L3_pol_ch_synt_cum,stata,1
EU1_X_dem,stata,1
EU1_X_L_dem,stata,1
EU1_X_L2_dem,stata,1
EU1_X_L3_dem,stata,1
EU1_X_elct_cum_s3,stata,1
EU1_X_L_elct_cum_s3,stata,1
EU1_X_L2_elct_cum_s3,stata,1
EU1_X_L3_elct_cum_s3,stata,1
EU1_X_gvch_cum_s3,stata,1
EU1_X_L_gvch_cum_s3,stata,1
EU1_X_L2_gvch_cum_s3,stata,1
EU1_X_L3_gvch_cum_s3,stata,1
EU1_X_same_cum_s3,stata,1
EU1_X_L_same_cum_s3,stata,1
EU1_X_L2_same_cum_s3,stata,1
EU1_X_L3_same_cum_s3,stata,1
EU1_X_opos_cum_s3,stata,1
EU1_X_L_opos_cum_s3,stata,1
EU1_X_L2_opos_cum_s3,stata,1
EU1_X_L3_opos_cum_s3,stata,1
EU1_X_pol_ch_synt_cum_s3,stata,1
EU1_X_L_pol_ch_synt_cum_s3,stata,1
EU1_X_L2_pol_ch_synt_cum_s3,stata,1
EU1_X_L3_pol_ch_synt_cum_s3,stata,1
EU1_X_dem_s3,stata,1
EU1_X_L_dem_s3,stata,1
EU1_X_L2_dem_s3,stata,1
EU1_X_L3_dem_s3,stata,1
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,stata,1
Files,stata,1
dropbox,stata,1
mdround7,stata,1
absbias,stata,1
SpeedReader,r,1
stem,stata,1
englitshare_male1850,stata,1
shareadultsprevNZ,stata,1
assetindex,stata,1
r1pcy2,stata,1
RITools,r,1
Zelig_3.5.5.tar.gz,r,1
xxforeach,stata,1
Flntau_a,stata,1
gggggg,stata,1
Nested,stata,1
ffffffffff,stata,1
fx_bet_strategy,stata,1
yy1,stata,1
x42001,stata,1
lines,stata,1
x1106,stata,1
original,stata,1
x1111,stata,1
x2201,stata,1
x2206,stata,1
agea,stata,1
hhsmokea,stata,1
aged,stata,1
hhsmoked,stata,1
w1smoketry1,stata,1
w1skipdays1,stata,1
parhs,stata,1
scid,stata,1
sampclus,stata,1
stockh25pim2perl,stata,1
lastnonmissingyear,stata,1
but,stata,1
fareclass,stata,1
orgdstthroughs,stata,1
opcarrier,stata,1
location,stata,1
start_date,stata,1
ttl_fault,stata,1
d_accident,stata,1
c_insurance,stata,1
new,stata,1
winter,stata,1
company,stata,1
afqt,stata,1
povratio_,stata,1
intvwhite_,stata,1
shremp_v1,stata,1
ifenr,stata,1
pca1_,stata,1
hrs,stata,1
cgmunf,r,1
result,stata,1
MI100_00,stata,1
lent09,stata,1
create,stata,1
select,stata,1
where,stata,1
claer,stata,1
locfull_sq,stata,1
LOC2_full36,stata,1
LOC4_intext36,stata,1
LOC44_1,stata,1
test4correct,stata,1
searchown_intext36,stata,1
lwage,stata,1
daloq_reswage,stata,1
daloq0_int,stata,1
t1,stata,1
own,stata,1
_Ibefstat_2,stata,1
sp,stata,1
scode,stata,1
slvNSLvn,stata,1
__________________________________________________,stata,1
probC_hat0,stata,1
probC0,stata,1
abbrev,stata,1
smcltags,stata,1
notype,stata,1
german_compound_splitter,python,1
hinflu,stata,1
stringer,r,1
aldernov,stata,1
postnr,stata,1
decile_wage_growth,stata,1
Produced,stata,1
Difference,stata,1
Expanded,stata,1
Body,stata,1
Previewers,stata,1
classifierClass2,python,1
attentive,r,1
myIV2,stata,1
abematch,stata,1
clustering,notebook,1
ipcluster,python,1
quietlygen,stata,1
n_2001Xfy05,stata,1
n_hhearn0206post03,stata,1
n_cdr_rel,stata,1
n_totapp0206,stata,1
anydeath0206_1yr,stata,1
n_fiscalyob,stata,1
n_diag1_sense,stata,1
n_diag1_cong,stata,1
n_yrhhinclt10,stata,1
gamma0_ce,stata,1
totapp,stata,1
n_diag1_blood,stata,1
above_combpay,stata,1
n_diag1_mental,stata,1
n_diag1_resp,stata,1
n_diag1_musc,stata,1
regressby,stata,1
pre_9,stata,1
pre_8,stata,1
pre_7,stata,1
pre_6,stata,1
pre_5,stata,1
pre_4,stata,1
pre_3,stata,1
pre_2,stata,1
pre_1,stata,1
current,stata,1
post_1,stata,1
post_2,stata,1
post_3,stata,1
WRS,r,1
UNICA,stata,1
IBGE,stata,1
MTE,stata,1
fires,stata,1
reptree,r,1
Robustness,stata,1
silje,rmarkdown,1
Globals,stata,1
AddHealth,stata,1
R,stata,1
gtools_project_statements,stata,1
files,stata,1
quarter,stata,1
any,stata,1
qtrs,stata,1
can,stata,1
permanent,stata,1
because,stata,1
entire,stata,1
one,stata,1
MW,stata,1
invoked,stata,1
been,stata,1
wealth,stata,1
reform,stata,1
ER10041,stata,1
ER53056,stata,1
ER53079,stata,1
ER60057,stata,1
ER60080,stata,1
ER13012,stata,1
ER16452,stata,1
ER14973,stata,1
ER14486,stata,1
ER14480,stata,1
ER14503,stata,1
ER14512,stata,1
ER14520,stata,1
ER14529,stata,1
ER14537,stata,1
ER14546,stata,1
ER14540,stata,1
ER14564,stata,1
ER14573,stata,1
ER14581,stata,1
ER14593,stata,1
ER14601,stata,1
ER14610,stata,1
ER14604,stata,1
ER14627,stata,1
ER14636,stata,1
ER14644,stata,1
ER14654,stata,1
ER14662,stata,1
ER14671,stata,1
ER14665,stata,1
ER14688,stata,1
ER14697,stata,1
ER14705,stata,1
ER14765,stata,1
ER14773,stata,1
ER14782,stata,1
ER14776,stata,1
ER14799,stata,1
ER14808,stata,1
ER14816,stata,1
ER14825,stata,1
ER14833,stata,1
ER14858,stata,1
ER14852,stata,1
ER14875,stata,1
ER14884,stata,1
ER14892,stata,1
ER14901,stata,1
ER14909,stata,1
ER14918,stata,1
ER14912,stata,1
Systems,stata,1
bust1_int,stata,1
unemp_lag,stata,1
gdpcap_lag,stata,1
major_part,stata,1
major_iboom,stata,1
major_iboom_parties,stata,1
Government,stata,1
pib,r,1
lnsent_gpct,stata,1
guilty_ht,stata,1
dismissed_ht,stata,1
defadj_ht,stata,1
plead_guilty_ht,stata,1
plead_nolo_ht,stata,1
incarcerated_ht,stata,1
reduced_ht,stata,1
lnsent_ht,stata,1
lnfine_ht,stata,1
sanctionyr_avg,stata,1
l_roadlengthtermtotal,stata,1
blk_illit,stata,1
new_diff,stata,1
forcing_c,stata,1
state_ruling_party,stata,1
section2,notebook,1
docscrape_sphinx,python,1
all_child_total,stata,1
fa_daughter_total,stata,1
fa_son_total,stata,1
all_bson_total,stata,1
third_nat_daughter,stata,1
sixth_nat_daughter,stata,1
ninth_nat_daughter,stata,1
third_nat_son,stata,1
seventh_nat_son,stata,1
tvrdot,stata,1
feeardr,stata,1
tvrdot_nd,stata,1
tvrdotr_nd,stata,1
ed1,stata,1
renteq,stata,1
n_tot_vflow1,stata,1
gas_mo,stata,1
quielty,stata,1
approved,stata,1
terms,stata,1
postMCMCglmm,r,1
csafethemes,r,1
AUS,stata,1
CAN,stata,1
CHE,stata,1
DNK,stata,1
FIN,stata,1
GBR,stata,1
JPN,stata,1
NOR,stata,1
SWE,stata,1
USA,stata,1
locale,stata,1
fillMatrix,r,1
av_log_oil,stata,1
oogabooga,stata,1
pkgs,r,1
ins,stata,1
ec_fc,stata,1
ec_ice,stata,1
autosales,stata,1
cfec_fc_2008,stata,1
cfec_fc_2012,stata,1
cfec_fc_2016,stata,1
cfec_ice_2008,stata,1
cfec_ice_2016,stata,1
cfec_car_2008,stata,1
cfec_car_2016,stata,1
cfec_durables_2008,stata,1
cfec_durables_2016,stata,1
cflspend_2008,stata,1
cflspend_2012,stata,1
cflspend_2016,stata,1
cfec_spendcut_2009,stata,1
cfec_spendcut_2012,stata,1
cfec_spendcut_2016,stata,1
cflautosales_2000,stata,1
cflautosales_2005,stata,1
cflautosales_2010,stata,1
cflautosales_2015,stata,1
cflargus_2006,stata,1
cflargus_2010,stata,1
textfirst,stata,1
actual,stata,1
were,stata,1
high_skill,stata,1
bahrain,stata,1
men,stata,1
license,stata,1
saudi,stata,1
mig08_300_350,stata,1
lg_f1_renewal,stata,1
lg_f3_passport,stata,1
lg_f4_2b_process_mgmt,stata,1
lg_f7_i_bio_data,stata,1
lg_g4_lower_ed,stata,1
clust_halfkm,stata,1
num_vac_req_badpre2009_emp,stata,1
num_vac_app_badpre2009_25_emp,stata,1
num_vac_sent_badpre2009_10_emp,stata,1
num_vac_app_goodpre2009_emp,stata,1
num_vac_sent_goodpre2009_25_emp,stata,1
num_jo_bad_emp_pre2009_25,stata,1
bad_emp_pre2009_share_10,stata,1
num_jo_good_emp_pre2009,stata,1
good_employer_pre2009_25,stata,1
migrants_pre2009,stata,1
bad_employer_pre2009_10,stata,1
bad_employer_pre2009_25,stata,1
bad_employer_pre2009,stata,1
emp_comp_rate_pre2009,stata,1
jobcode_cess_cat,stata,1
apr_sex,stata,1
ent_sysdt,stata,1
genenerate,stata,1
<<insert file location>>/Zelig_3.5.4.tar.gz,r,1
In,stata,1
gpa_pre,stata,1
inSchoolSpring_pre,stata,1
jan,stata,1
q_11_violxT,stata,1
q_viol_1,stata,1
q_11_persistxT,stata,1
q_persist_1,stata,1
graduated_p0,stata,1
worked_pre,stata,1
Completely,stata,1
Thanks,stata,1
Working,stata,1
trinker/textreadr,r,1
stjoin,stata,1
ragree,r,1
locmtest,stata,1
KableExtra,r,1
KalbeExtra,r,1
wickr,r,1
rfile,stata,1
attitudes_excessive_police,stata,1
attitudes_race_police,stata,1
i_legitmilitaryindex_std,stata,1
attitudes_excessive_military,stata,1
attitudes_race_military,stata,1
political_ideology1,stata,1
attitudes_lawenforcement_std,stata,1
trash,stata,1
emt,stata,1
vetservices,stata,1
jobs,stata,1
socialservices,stata,1
socialsecurity,stata,1
tsa,stata,1
privatepolice_support,stata,1
detention_support,stata,1
prison_support,stata,1
privatization,stata,1
zcorp_infl5,stata,1
zaccountability5,stata,1
medVar1IDE,stata,1
medVar2IDE,stata,1
medVar3IDE,stata,1
medVar1IDEPID,stata,1
medVar2IDEPID,stata,1
medVar3IDEPID,stata,1
medVar1IDEideo,stata,1
medVar2IDEideo,stata,1
medVar3IDEideo,stata,1
medVar1IDEflib,stata,1
medVar2IDEflib,stata,1
medVar3IDEflib,stata,1
medVar1IDEpublic,stata,1
medVar2IDEpublic,stata,1
medVar3IDEpublic,stata,1
medVar1IDEunion,stata,1
medVar2IDEunion,stata,1
medVar3IDEunion,stata,1
medVar1IDEeduc,stata,1
medVar2IDEeduc,stata,1
medVar3IDEeduc,stata,1
medVar1IDEpi,stata,1
medVar2IDEpi,stata,1
medVar3IDEpi,stata,1
medVar1IDEnatlecon,stata,1
medVar2IDEnatlecon,stata,1
medVar3IDEnatlecon,stata,1
medVar1IDEgender,stata,1
medVar2IDEgender,stata,1
medVar3IDEgender,stata,1
medVar1IDEunemp,stata,1
medVar2IDEunemp,stata,1
medVar3IDEunemp,stata,1
coercive,stata,1
fit2,stata,1
fit3,stata,1
gr0002,stata,1
Month2,stata,1
Month3,stata,1
Month4,stata,1
Month5,stata,1
Month6,stata,1
Month7,stata,1
Month8,stata,1
Month9,stata,1
Month10,stata,1
Supervisor,stata,1
Supv,stata,1
Shared,stata,1
anytime,stata,1
RoogleVision,r,1
stringmatch,r,1
kld_calc_worker_19c,python,1
kld_calc_worker_20c,python,1
kld_calc_worker_unified,python,1
kld_calc_worker_supp4,python,1
npr_disgest,stata,1
npr_ami,stata,1
npr_genex,stata,1
ergm.sign_1.0.tar.gz,r,1
Yin,stata,1
Predicted,stata,1
Interaction,stata,1
tradepctgdp,stata,1
sb_exist_cy,stata,1
fuelexppctmerchexp,stata,1
igocount,stata,1
arms,stata,1
gdppc_ppp_a,stata,1
sb_exist_cya,stata,1
distanceatob,stata,1
polyarchyaffinity,stata,1
atopally,stata,1
foreignaid2011usdatob,stata,1
embassylorainb,stata,1
makes,stata,1
june,stata,1
than,stata,1
looked,stata,1
streetcar,stata,1
section,stata,1
city_name,stata,1
lot_size,stata,1
z_max_ht_feet,stata,1
elevation,stata,1
z_area_fe,stata,1
z_1922,stata,1
z_max_units,stata,1
city_zone,stata,1
z_1922_nmp,stata,1
resz22,stata,1
ln_z_far,stata,1
vacant,stata,1
multi_fam_r,stata,1
z_nonres,stata,1
t_ddum6,stata,1
d_ydum6,stata,1
pd,stata,1
ll,stata,1
pdll,stata,1
option,stata,1
lot,stata,1
zones,stata,1
vok,stata,1
non_res,stata,1
picup3,stata,1
wrapper2,stata,1
str25,stata,1
z22,stata,1
z13_22,stata,1
z13_full,stata,1
sp75z22,stata,1
sp25z22,stata,1
mn_sqft_per_lotsize,stata,1
md_sqft_per_lotsize,stata,1
p75_sqft_per_lotsize,stata,1
p25_sqft_per_lotsize,stata,1
mnz13_22,stata,1
mdz13_22,stata,1
mnz13,stata,1
mdz13,stata,1
LAR1,stata,1
shr_wi0p7t3km,stata,1
pestop_min_dist_1_p4,stata,1
tridentnet,python,1
train_net,python,1
eoprobit,stata,1
vecstable,stata,1
collegepop1993,stata,1
collegepop1998,stata,1
noDISPLAY,stata,1
censobs_table,stata,1
_pred_se,stata,1
regre_p2,stata,1
netbiov,r,1
bigvis,r,1
NCDB2000_read,stata,1
NCDB2000_clean,stata,1
Tract_clean_wide,stata,1
Tract_GIS_within,stata,1
Tract_GIS_circleradius,stata,1
Tract_GIS_border,stata,1
USsample,stata,1
USsample_circleradius,stata,1
TXsample,stata,1
TXsample_circleradius,stata,1
census80_SF3,stata,1
census80_NHGIS,stata,1
census_pop,stata,1
census90_SF3,stata,1
census00_SF,stata,1
qcew_read,stata,1
qcew_clean,stata,1
laus,stata,1
election,stata,1
govfin_read,stata,1
govfin_clean,stata,1
crime,stata,1
IRS,stata,1
County_GIS_within,stata,1
County_GIS_trajectory,stata,1
merge_long,stata,1
prisondata_clean,stata,1
clean_county,stata,1
analysis_county,stata,1
censustract_clean,stata,1
analysis_tract,stata,1
mn96_tariff,stata,1
mapReduce_1.2.6.tar.gz,r,1
converse,stata,1
noCONstant,stata,1
SKew,stata,1
Small,stata,1
ar1,stata,1
xt_tis,stata,1
_crcchkw,stata,1
npcausal,r,1
_CR,stata,1
fin,stata,1
delete,stata,1
memsic,r,1
ln_area,stata,1
food_scarcity,stata,1
non_kin_foodshare,stata,1
variabilityXsharing,stata,1
variabilityXscarcity,stata,1
central_society,stata,1
variabilityXcentral,stata,1
roots_tubers,stata,1
is_roots_tubers,stata,1
is_cereal,stata,1
variabilityXroots,stata,1
v1832educa3,stata,1
v788,stata,1
yst,stata,1
ystXcaloric_variability,stata,1
sd_intermonthly_1901_2000,stata,1
sd_intermonthly_1901_2000_sqr,stata,1
_Iv20Xln_po_2,stata,1
_Iv20Xln_po_3,stata,1
