id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
47701,DVN/351JJT,https://doi.org/10.7910/DVN/351JJT,doi,10.7910,/,Harvard Dataverse,2012-03-08,s3://10.7910/DVN/351JJT,dataset,dataset
47702,DVN/VLKZ3E,https://doi.org/10.7910/DVN/VLKZ3E,doi,10.7910,/,Harvard Dataverse,2012-04-17,s3://10.7910/DVN/VLKZ3E,dataset,dataset
47703,DVN/MEJBZT,https://doi.org/10.7910/DVN/MEJBZT,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/13938,dataset,dataset
47704,DVN/2JHJFF,https://doi.org/10.7910/DVN/2JHJFF,doi,10.7910,/,Harvard Dataverse,2010-02-18,s3://10.7910/DVN/2JHJFF,dataset,dataset
47705,DVN/DE2PLL,https://doi.org/10.7910/DVN/DE2PLL,doi,10.7910,/,Harvard Dataverse,2011-10-13,s3://10.7910/DVN/DE2PLL,dataset,dataset
47706,DVN/YEYNKH,https://doi.org/10.7910/DVN/YEYNKH,doi,10.7910,/,Harvard Dataverse,2011-10-02,s3://10.7910/DVN/YEYNKH,dataset,dataset
47707,DVN/EP871L,https://doi.org/10.7910/DVN/EP871L,doi,10.7910,/,Harvard Dataverse,2012-12-03,s3://10.7910/DVN/EP871L,dataset,dataset
47708,DVN/NSWMR6,https://doi.org/10.7910/DVN/NSWMR6,doi,10.7910,/,Harvard Dataverse,2010-02-18,s3://1902.1/14287,dataset,dataset
47710,DVN/U1UBII,https://doi.org/10.7910/DVN/U1UBII,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://1902.1/14260,dataset,dataset
47711,DVN/ASCAQJ,https://doi.org/10.7910/DVN/ASCAQJ,doi,10.7910,/,Harvard Dataverse,2010-02-16,s3://10.7910/DVN/ASCAQJ,dataset,dataset
47712,DVN/1DLOE6,https://doi.org/10.7910/DVN/1DLOE6,doi,10.7910,/,Harvard Dataverse,2010-02-24,s3://1902.1/14312,dataset,dataset
47713,DVN/LSLAWQ,https://doi.org/10.7910/DVN/LSLAWQ,doi,10.7910,/,Harvard Dataverse,2012-10-26,s3://10.7910/DVN/LSLAWQ,dataset,dataset
