id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
3049819,DVN/DEKS5Z,https://doi.org/10.7910/DVN/DEKS5Z,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/DEKS5Z,dataset,dataset
3050709,DVN/22O4DB,https://doi.org/10.7910/DVN/22O4DB,doi,10.7910,/,Harvard Dataverse,2017-09-05,s3://10.7910/DVN/22O4DB,dataset,dataset
3050713,DVN/FA6TOE,https://doi.org/10.7910/DVN/FA6TOE,doi,10.7910,/,Harvard Dataverse,2017-09-05,s3://10.7910/DVN/FA6TOE,dataset,dataset
3051068,DVN/T9BD35,https://doi.org/10.7910/DVN/T9BD35,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/T9BD35,dataset,dataset
3051850,DVN/LKFOMW,https://doi.org/10.7910/DVN/LKFOMW,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/LKFOMW,dataset,dataset
3055009,DVN/ZVQUB2,https://doi.org/10.7910/DVN/ZVQUB2,doi,10.7910,/,Harvard Dataverse,2017-09-28,s3://10.7910/DVN/ZVQUB2,dataset,dataset
3055021,DVN/GDILSM,https://doi.org/10.7910/DVN/GDILSM,doi,10.7910,/,Harvard Dataverse,2017-09-28,s3://10.7910/DVN/GDILSM,dataset,dataset
3074723,DVN/X5FLRX,https://doi.org/10.7910/DVN/X5FLRX,doi,10.7910,/,Harvard Dataverse,2017-11-09,s3://10.7910/DVN/X5FLRX,dataset,dataset
3074938,DVN/3WGSR0,https://doi.org/10.7910/DVN/3WGSR0,doi,10.7910,/,Harvard Dataverse,2017-11-20,s3://10.7910/DVN/3WGSR0,dataset,dataset
3075536,DVN/ZEVYO1,https://doi.org/10.7910/DVN/ZEVYO1,doi,10.7910,/,Harvard Dataverse,2019-01-08,s3://10.7910/DVN/ZEVYO1,dataset,dataset
3079228,DVN/55Y5RU,https://doi.org/10.7910/DVN/55Y5RU,doi,10.7910,/,Harvard Dataverse,2017-11-20,s3://10.7910/DVN/55Y5RU,dataset,dataset
3079234,DVN/DZT7ZR,https://doi.org/10.7910/DVN/DZT7ZR,doi,10.7910,/,Harvard Dataverse,2017-11-20,file,dataset,dataset
