id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
52996,DVN/0AQGPL,https://doi.org/10.7910/DVN/0AQGPL,doi,10.7910,/,Harvard Dataverse,2012-07-27,s3://10.7910/DVN/0AQGPL,dataset,dataset
52997,DVN/26662,https://doi.org/10.7910/DVN/26662,doi,10.7910,/,Harvard Dataverse,2014-07-11,s3://10.7910/DVN/26662,dataset,dataset
52998,DVN/SRLERE,https://doi.org/10.7910/DVN/SRLERE,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://10.7910/DVN/SRLERE,dataset,dataset
53000,DVN/23818,https://doi.org/10.7910/DVN/23818,doi,10.7910,/,Harvard Dataverse,2013-12-31,s3://10.7910/DVN/23818,dataset,dataset
53001,DVN/DPVRA5,https://doi.org/10.7910/DVN/DPVRA5,doi,10.7910,/,Harvard Dataverse,2013-06-11,s3://10.7910/DVN/DPVRA5,dataset,dataset
53002,DVN/1YK9ON,https://doi.org/10.7910/DVN/1YK9ON,doi,10.7910,/,Harvard Dataverse,2013-05-06,s3://10.7910/DVN/1YK9ON,dataset,dataset
53003,DVN/24724,https://doi.org/10.7910/DVN/24724,doi,10.7910,/,Harvard Dataverse,2014-02-24,s3://10.7910/DVN/24724,dataset,dataset
53004,DVN/24220,https://doi.org/10.7910/DVN/24220,doi,10.7910,/,Harvard Dataverse,2014-01-27,s3://10.7910/DVN/24220,dataset,dataset
53005,DVN/NMJAFC,https://doi.org/10.7910/DVN/NMJAFC,doi,10.7910,/,Harvard Dataverse,2012-07-27,s3://10.7910/DVN/NMJAFC,dataset,dataset
53006,DVN/ZSDJGT,https://doi.org/10.7910/DVN/ZSDJGT,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://1902.1/19467,dataset,dataset
53007,DVN/NUACCP,https://doi.org/10.7910/DVN/NUACCP,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://10.7910/DVN/NUACCP,dataset,dataset
53008,DVN/25540,https://doi.org/10.7910/DVN/25540,doi,10.7910,/,Harvard Dataverse,2014-06-24,s3://10.7910/DVN/25540,dataset,dataset
53009,DVN/24797,https://doi.org/10.7910/DVN/24797,doi,10.7910,/,Harvard Dataverse,2014-03-18,s3://10.7910/DVN/24797,dataset,dataset
53010,DVN/LVOSAF,https://doi.org/10.7910/DVN/LVOSAF,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://10.7910/DVN/LVOSAF,dataset,dataset
53011,DVN/AXI6U1,https://doi.org/10.7910/DVN/AXI6U1,doi,10.7910,/,Harvard Dataverse,2015-05-06,s3://10.7910/DVN/AXI6U1,dataset,dataset
53012,DVN/O7DDIN,https://doi.org/10.7910/DVN/O7DDIN,doi,10.7910,/,Harvard Dataverse,2012-05-30,s3://1902.1/18077,dataset,dataset
53013,DVN/26943,https://doi.org/10.7910/DVN/26943,doi,10.7910,/,Harvard Dataverse,2014-08-07,s3://10.7910/DVN/26943,dataset,dataset
53014,DVN/WCH6ZH,https://doi.org/10.7910/DVN/WCH6ZH,doi,10.7910,/,Harvard Dataverse,2015-04-21,s3://10.7910/DVN/WCH6ZH,dataset,dataset
